,power(kW),quantity(kWh),city,motor_way,country_roads,consumption(kWh/100km),A/C,park_heating,month,weekday,day,tire_type_All-year tires,tire_type_Summer tires,tire_type_Winter tires,driving_style_Fast,driving_style_Moderate,driving_style_Normal,trip_distance(km)
16391,35.0,7.8,1.0,1.0,1.0,16.135000000000087,0.0,1.0,2.0,3.0,11.0,0,0,1,0,0,1,42.0
16392,111.0,11.4,1.0,0.0,1.0,19.46500000000009,0.0,0.0,11.0,5.0,7.0,1,0,0,0,0,1,56.0
16393,88.0,6.05,1.0,0.0,0.0,19.130000000000088,0.0,0.0,1.0,3.0,25.0,0,1,0,0,1,0,33.8
16394,85.0,0.6,1.0,0.0,0.0,14.700000000000086,0.0,0.0,12.0,6.0,10.0,0,0,1,0,1,0,5.0
16395,60.0,10.14,0.0,0.0,1.0,17.185000000000088,0.0,0.0,11.0,2.0,16.0,0,1,0,0,0,1,37.0
16396,132.0,10.0,0.0,1.0,1.0,24.14500000000009,0.0,1.0,11.0,0.0,15.0,0,1,0,0,0,1,120.0
16397,85.0,16.23,1.0,1.0,1.0,18.86000000000009,1.0,0.0,9.0,6.0,1.0,0,1,0,0,1,0,132.0
16398,49.0,6.9,1.0,0.0,1.0,12.560000000000088,0.0,0.0,11.0,4.0,13.0,0,1,0,0,0,1,66.0
16399,35.0,9.6,1.0,1.0,1.0,16.41000000000009,0.0,1.0,12.0,2.0,20.0,0,0,1,0,0,1,48.0
16400,88.0,13.84,1.0,1.0,1.0,15.660000000000087,0.0,0.0,8.0,4.0,9.0,0,1,0,0,1,0,122.3
16401,315.0,27.2,1.0,1.0,0.0,18.24500000000009,0.0,0.0,11.0,3.0,21.0,0,1,0,0,1,0,134.0
16402,111.0,10.0,1.0,0.0,0.0,22.17500000000009,0.0,0.0,6.0,2.0,20.0,1,0,0,0,0,1,58.8
16403,85.0,14.63,1.0,1.0,1.0,15.490000000000087,1.0,0.0,6.0,5.0,29.0,0,1,0,0,1,0,124.0
16404,88.0,5.26,0.0,0.0,0.0,11.485000000000088,0.0,0.0,7.0,5.0,3.0,1,0,0,0,0,1,47.1
16405,132.0,5.2,1.0,0.0,0.0,19.540000000000084,0.0,1.0,3.0,4.0,12.0,0,1,0,0,0,1,20.0
16406,60.0,9.65,0.0,1.0,0.0,23.210000000000086,1.0,0.0,9.0,3.0,19.0,0,1,0,0,0,1,27.0
16407,35.0,5.2,1.0,1.0,1.0,15.445000000000089,0.0,0.0,5.0,0.0,11.0,0,1,0,0,0,1,42.0
16408,35.0,7.3,1.0,1.0,1.0,14.680000000000087,0.0,1.0,11.0,2.0,8.0,0,0,1,0,0,1,43.0
16409,85.0,5.57,1.0,0.0,1.0,14.540000000000088,1.0,0.0,6.0,3.0,1.0,0,1,0,0,0,1,46.0
16410,88.0,18.29,1.0,1.0,1.0,11.620000000000086,0.0,0.0,6.0,3.0,27.0,0,1,0,0,1,0,164.2
16411,35.0,5.8,1.0,1.0,1.0,12.475000000000087,1.0,0.0,9.0,0.0,14.0,0,1,0,0,0,1,42.0
16412,88.0,11.7,0.0,1.0,1.0,12.155000000000086,1.0,0.0,8.0,0.0,2.0,0,1,0,0,1,0,75.0
16413,88.0,1.1,0.0,0.0,0.0,17.205000000000084,0.0,0.0,2.0,3.0,7.0,1,0,0,0,0,1,4.6
16414,111.0,3.6,1.0,0.0,0.0,21.490000000000084,0.0,0.0,8.0,2.0,12.0,0,1,0,0,1,0,29.2
16415,111.0,6.0,1.0,0.0,0.0,17.260000000000083,0.0,0.0,6.0,4.0,26.0,0,1,0,0,1,0,47.8
16416,88.0,10.17,0.0,0.0,0.0,16.445000000000086,0.0,0.0,11.0,5.0,23.0,1,0,0,0,0,1,58.3
16417,85.0,11.96,0.0,1.0,0.0,14.820000000000084,0.0,0.0,9.0,1.0,18.0,0,1,0,0,0,1,71.0
16418,111.0,5.4,1.0,1.0,0.0,13.395000000000083,0.0,0.0,4.0,0.0,23.0,0,1,0,0,0,1,37.0
16419,49.0,7.16,1.0,0.0,1.0,13.520000000000083,0.0,0.0,10.0,4.0,13.0,0,1,0,0,0,1,57.5
16420,49.0,2.5,1.0,0.0,1.0,13.095000000000084,0.0,0.0,3.0,5.0,10.0,0,0,1,0,0,1,17.8
16421,88.0,3.3,0.0,0.0,0.0,13.860000000000085,0.0,0.0,3.0,4.0,8.0,1,0,0,0,0,1,23.6
16422,49.0,6.93,1.0,0.0,1.0,14.150000000000084,0.0,0.0,11.0,2.0,9.0,0,0,1,0,0,1,48.4
16423,111.0,9.7,1.0,1.0,0.0,14.740000000000084,0.0,1.0,11.0,5.0,26.0,0,0,1,0,0,1,64.0
16424,85.0,5.18,1.0,0.0,1.0,18.380000000000084,1.0,0.0,1.0,5.0,16.0,0,0,1,0,0,1,24.0
16425,88.0,0.68,0.0,0.0,0.0,15.160000000000085,0.0,0.0,6.0,4.0,7.0,1,0,0,0,0,1,7.8
16426,150.0,31.44,1.0,1.0,1.0,12.870000000000083,0.0,0.0,6.0,4.0,8.0,0,1,0,1,0,0,175.0
16427,85.0,8.85,0.0,1.0,1.0,14.760000000000083,0.0,0.0,5.0,0.0,20.0,0,1,0,0,1,0,85.0
16428,278.0,13.0,0.0,1.0,0.0,19.45000000000008,0.0,0.0,3.0,1.0,26.0,0,0,1,0,0,1,81.0
16429,278.0,3.0,0.0,1.0,0.0,23.370000000000083,0.0,0.0,7.0,1.0,17.0,0,1,0,0,0,1,38.0
16430,35.0,5.9,1.0,1.0,1.0,17.195000000000082,0.0,0.0,3.0,0.0,27.0,0,0,1,0,0,1,42.0
16431,111.0,5.8,1.0,0.0,0.0,14.555000000000081,0.0,0.0,6.0,2.0,17.0,0,1,0,0,1,0,47.8
16432,88.0,1.97,0.0,0.0,0.0,14.990000000000082,0.0,0.0,10.0,6.0,6.0,1,0,0,0,0,1,13.2
16433,315.0,13.39,1.0,1.0,0.0,24.355000000000082,0.0,0.0,1.0,5.0,6.0,0,0,1,0,1,0,57.0
16434,49.0,5.77,0.0,1.0,0.0,22.79500000000008,1.0,0.0,6.0,6.0,19.0,0,1,0,0,0,1,57.2
16435,35.0,6.2,0.0,0.0,1.0,16.970000000000084,0.0,1.0,2.0,6.0,19.0,0,0,1,0,0,1,28.0
16436,100.0,12.0,0.0,1.0,0.0,19.925000000000082,1.0,0.0,4.0,2.0,22.0,0,0,1,0,0,1,91.0
16437,35.0,11.4,1.0,1.0,1.0,16.070000000000082,0.0,1.0,4.0,3.0,30.0,0,1,0,0,0,1,79.0
16438,35.0,13.3,1.0,1.0,1.0,14.950000000000081,0.0,1.0,2.0,5.0,14.0,0,0,1,0,0,1,86.0
16439,85.0,10.37,1.0,1.0,1.0,13.435000000000082,1.0,0.0,7.0,1.0,12.0,0,1,0,0,0,1,91.0
16440,111.0,6.0,1.0,0.0,0.0,13.425000000000082,0.0,0.0,6.0,4.0,26.0,0,1,0,0,1,0,50.2
16441,49.0,10.6,0.0,1.0,1.0,14.00500000000008,1.0,0.0,6.0,0.0,24.0,0,1,0,0,0,1,50.7
16442,60.0,1.9,1.0,0.0,1.0,15.83500000000008,1.0,0.0,2.0,4.0,12.0,0,0,1,0,0,1,49.0
16443,49.0,4.56,1.0,0.0,1.0,16.855000000000082,0.0,1.0,12.0,1.0,8.0,0,0,1,0,0,1,51.3
16444,132.0,12.74,1.0,1.0,0.0,18.17000000000008,0.0,1.0,11.0,4.0,6.0,0,1,0,0,0,1,95.0
16445,80.0,4.9,0.0,0.0,0.0,18.62000000000008,0.0,0.0,4.0,6.0,14.0,1,0,0,0,0,1,31.6
16446,60.0,13.4,1.0,1.0,1.0,17.34000000000008,1.0,0.0,1.0,3.0,16.0,0,0,1,0,0,1,60.0
16447,85.0,3.7,1.0,1.0,1.0,18.940000000000083,0.0,0.0,11.0,2.0,15.0,0,0,1,0,1,0,20.0
16448,132.0,8.58,1.0,0.0,0.0,16.050000000000082,0.0,0.0,8.0,5.0,21.0,0,1,0,1,0,0,54.0
16449,85.0,7.97,1.0,1.0,0.0,12.650000000000082,0.0,0.0,7.0,5.0,9.0,0,1,0,0,1,0,67.0
16450,60.0,9.6,1.0,1.0,1.0,16.295000000000083,1.0,0.0,3.0,4.0,26.0,0,0,1,0,0,1,79.0
16451,111.0,3.1,1.0,0.0,0.0,19.845000000000084,0.0,1.0,11.0,4.0,9.0,0,0,1,0,1,0,24.1
16452,150.0,20.17,0.0,1.0,0.0,17.47500000000008,0.0,0.0,7.0,3.0,14.0,0,1,0,1,0,0,71.0
16453,88.0,10.51,1.0,1.0,1.0,13.80500000000008,0.0,0.0,9.0,0.0,14.0,0,1,0,0,1,0,90.1
16454,85.0,13.91,0.0,1.0,0.0,14.98000000000008,0.0,0.0,6.0,0.0,10.0,0,1,0,1,0,0,76.0
16455,315.0,11.7,1.0,1.0,0.0,29.98500000000008,0.0,0.0,1.0,5.0,2.0,0,0,1,0,1,0,19.0
16456,85.0,4.97,1.0,1.0,1.0,30.38500000000008,1.0,0.0,12.0,4.0,19.0,0,0,1,0,0,1,26.0
16457,111.0,6.1,1.0,0.0,0.0,15.930000000000078,0.0,0.0,6.0,2.0,6.0,0,1,0,0,1,0,47.8
16458,100.0,6.0,0.0,1.0,0.0,14.505000000000077,1.0,0.0,7.0,1.0,7.0,0,0,1,0,0,1,39.0
16459,85.0,12.29,1.0,1.0,1.0,13.925000000000079,0.0,0.0,6.0,5.0,12.0,0,1,0,0,1,0,106.0
16460,49.0,4.6,0.0,1.0,1.0,11.900000000000077,0.0,0.0,5.0,5.0,10.0,0,1,0,0,0,1,84.7
16461,100.0,7.0,0.0,1.0,0.0,13.360000000000078,1.0,0.0,3.0,1.0,22.0,1,0,0,0,0,1,78.0
16462,35.0,18.9,1.0,1.0,1.0,18.250000000000078,0.0,1.0,12.0,6.0,15.0,0,0,1,1,0,0,86.0
16463,60.0,13.4,1.0,0.0,1.0,18.735000000000078,1.0,0.0,5.0,6.0,24.0,0,1,0,0,0,1,122.0
16464,111.0,0.25,1.0,0.0,1.0,7.945000000000078,0.0,1.0,9.0,1.0,26.0,0,1,0,0,0,1,72.0
16465,278.0,24.0,1.0,0.0,1.0,11.03000000000008,0.0,0.0,10.0,3.0,6.0,0,1,0,0,0,1,151.0
16466,85.0,18.38,0.0,1.0,0.0,18.73000000000008,0.0,1.0,12.0,4.0,1.0,0,0,1,0,1,0,81.0
16467,315.0,16.86,1.0,1.0,0.0,28.165000000000077,0.0,0.0,1.0,4.0,11.0,0,0,1,0,1,0,40.0
16468,85.0,1.5,1.0,1.0,1.0,24.165000000000077,0.0,0.0,5.0,3.0,18.0,0,1,0,0,1,0,19.0
16469,100.0,8.8,0.0,1.0,0.0,11.505000000000079,1.0,0.0,9.0,4.0,10.0,1,0,0,0,0,1,92.0
16470,35.0,6.7,1.0,1.0,1.0,15.395000000000078,0.0,1.0,1.0,1.0,9.0,0,0,1,0,0,1,43.0
16471,132.0,6.0,1.0,0.0,1.0,15.950000000000077,0.0,0.0,10.0,0.0,1.0,0,1,0,0,1,0,64.0
16472,100.0,8.0,0.0,1.0,0.0,15.920000000000078,1.0,0.0,2.0,3.0,24.0,1,0,0,0,0,1,58.0
16473,49.0,12.66,1.0,0.0,1.0,13.960000000000079,0.0,0.0,11.0,5.0,3.0,0,0,1,0,0,1,102.1
16474,88.0,2.8,0.0,0.0,0.0,12.210000000000079,0.0,0.0,10.0,5.0,5.0,1,0,0,0,0,1,23.3
16475,150.0,27.18,1.0,1.0,1.0,16.84500000000008,0.0,1.0,12.0,3.0,12.0,0,0,1,0,0,1,159.0
16476,60.0,8.8,0.0,1.0,0.0,21.32000000000008,1.0,0.0,3.0,5.0,17.0,0,0,1,0,0,1,71.0
16477,88.0,8.35,0.0,0.0,1.0,17.28500000000008,1.0,1.0,12.0,1.0,17.0,0,0,1,0,1,0,46.0
16478,35.0,14.1,0.0,0.0,1.0,14.54500000000008,0.0,1.0,4.0,0.0,25.0,0,0,1,0,0,1,91.0
16479,100.0,3.7,0.0,1.0,0.0,14.78500000000008,1.0,0.0,3.0,1.0,15.0,1,0,0,0,0,1,140.0
16480,49.0,11.61,1.0,1.0,1.0,12.73000000000008,1.0,0.0,4.0,1.0,21.0,0,1,0,0,0,1,102.0
16481,278.0,38.0,1.0,0.0,1.0,18.56500000000008,0.0,0.0,4.0,6.0,1.0,0,0,1,0,0,1,192.0
16482,111.0,9.9,1.0,0.0,0.0,21.29500000000008,0.0,0.0,4.0,2.0,18.0,0,0,1,0,0,1,58.8
16483,49.0,5.21,0.0,0.0,1.0,15.025000000000079,0.0,0.0,9.0,4.0,30.0,0,1,0,0,0,1,43.7
16484,132.0,15.0,1.0,0.0,0.0,23.60500000000008,0.0,1.0,2.0,3.0,11.0,1,0,0,0,0,1,54.0
16485,88.0,10.66,0.0,1.0,1.0,23.30000000000008,1.0,1.0,5.0,3.0,6.0,0,1,0,0,1,0,3.0
16486,132.0,1.72,1.0,0.0,0.0,17.53000000000008,0.0,1.0,1.0,1.0,18.0,1,0,0,0,0,1,16.0
16487,111.0,1.0,1.0,1.0,1.0,11.805000000000078,0.0,0.0,10.0,6.0,15.0,0,1,0,0,0,1,87.0
16488,80.0,0.2,0.0,0.0,0.0,8.47500000000008,0.0,0.0,5.0,2.0,29.0,1,0,0,0,0,1,1.2
16489,85.0,3.96,1.0,0.0,1.0,12.85000000000008,0.0,0.0,6.0,5.0,27.0,0,1,0,0,1,0,40.0
16490,111.0,7.2,1.0,0.0,1.0,11.875000000000078,0.0,0.0,11.0,2.0,11.0,0,0,1,0,0,1,52.0
16491,85.0,3.56,1.0,1.0,1.0,15.825000000000077,0.0,0.0,12.0,2.0,16.0,0,0,1,0,1,0,20.0
16492,278.0,3.0,1.0,0.0,1.0,22.400000000000077,0.0,0.0,11.0,1.0,3.0,0,0,1,0,0,1,49.0
16493,60.0,17.1,1.0,0.0,1.0,21.88000000000008,1.0,0.0,10.0,3.0,10.0,0,1,0,0,0,1,115.0
16494,80.0,2.5,0.0,0.0,0.0,15.280000000000081,0.0,0.0,10.0,2.0,30.0,1,0,0,0,0,1,18.3
16495,111.0,9.6,1.0,1.0,1.0,15.79000000000008,0.0,1.0,1.0,4.0,8.0,0,0,1,0,0,1,54.0
16496,111.0,3.2,1.0,1.0,1.0,18.430000000000078,1.0,0.0,1.0,3.0,8.0,0,0,1,0,1,0,12.4
16497,85.0,3.78,1.0,1.0,1.0,18.99000000000008,0.0,0.0,4.0,3.0,21.0,0,1,0,0,0,1,20.0
16498,49.0,11.08,1.0,0.0,1.0,15.290000000000079,0.0,0.0,3.0,1.0,27.0,0,1,0,0,0,1,94.9
16499,35.0,18.5,1.0,1.0,1.0,15.18500000000008,0.0,1.0,1.0,3.0,22.0,0,0,1,0,0,1,99.0
16500,60.0,21.0,0.0,0.0,1.0,17.84500000000008,1.0,0.0,8.0,5.0,17.0,0,1,0,0,0,1,32.0
16501,111.0,12.3,1.0,1.0,0.0,14.65000000000008,0.0,0.0,8.0,0.0,21.0,0,1,0,0,0,1,100.0
16502,49.0,11.59,1.0,0.0,1.0,11.80000000000008,0.0,0.0,8.0,3.0,13.0,0,1,0,0,0,1,102.6
16503,278.0,21.0,1.0,0.0,1.0,17.73500000000008,0.0,0.0,5.0,5.0,28.0,0,1,0,0,0,1,79.0
16504,60.0,18.9,1.0,0.0,1.0,21.96000000000008,1.0,0.0,6.0,2.0,2.0,0,1,0,0,0,1,61.0
16505,132.0,2.7,1.0,0.0,0.0,19.13500000000008,0.0,1.0,2.0,3.0,10.0,1,0,0,0,0,1,12.0
16506,111.0,10.6,1.0,0.0,1.0,15.97000000000008,0.0,0.0,4.0,4.0,10.0,0,1,0,0,0,1,79.0
16507,111.0,6.8,1.0,0.0,0.0,17.33500000000008,0.0,1.0,1.0,5.0,10.0,0,0,1,0,0,1,32.0
16508,315.0,32.6,1.0,1.0,0.0,24.44000000000008,0.0,0.0,5.0,4.0,20.0,0,1,0,0,1,0,118.0
16509,85.0,3.7,1.0,1.0,1.0,23.11500000000008,0.0,0.0,10.0,1.0,24.0,0,1,0,0,1,0,20.0
16510,150.0,18.42,1.0,1.0,0.0,21.14500000000008,0.0,1.0,3.0,1.0,16.0,0,0,1,0,0,1,83.0
16511,132.0,27.73,0.0,1.0,1.0,20.89000000000008,0.0,1.0,7.0,6.0,14.0,0,1,0,0,0,1,74.0
16512,111.0,2.6,1.0,0.0,0.0,15.950000000000081,0.0,0.0,7.0,2.0,3.0,0,1,0,0,1,0,24.0
16513,315.0,38.03,1.0,1.0,0.0,20.92000000000008,0.0,0.0,5.0,3.0,13.0,0,1,0,0,1,0,26.0
16514,85.0,7.08,1.0,0.0,1.0,19.46500000000008,0.0,0.0,5.0,3.0,19.0,0,1,0,0,0,1,65.0
16515,111.0,3.9,1.0,0.0,0.0,15.200000000000081,0.0,1.0,11.0,6.0,12.0,0,1,0,0,0,1,20.0
16516,100.0,9.0,0.0,1.0,0.0,17.480000000000082,1.0,0.0,11.0,0.0,15.0,1,0,0,0,0,1,70.0
16517,150.0,23.21,1.0,1.0,0.0,17.120000000000083,0.0,0.0,8.0,1.0,24.0,0,1,0,1,0,0,112.0
16518,35.0,8.2,1.0,1.0,1.0,18.925000000000082,0.0,1.0,1.0,4.0,3.0,0,0,1,0,0,1,43.0
16519,85.0,7.25,0.0,1.0,1.0,17.035000000000082,0.0,1.0,3.0,2.0,28.0,0,0,1,0,1,0,47.0
16520,49.0,6.8,1.0,0.0,1.0,14.285000000000082,0.0,0.0,2.0,4.0,22.0,0,0,1,0,0,1,50.1
16521,80.0,6.0,0.0,1.0,0.0,16.080000000000084,0.0,1.0,4.0,5.0,4.0,0,1,0,0,0,1,69.0
16522,35.0,4.9,1.0,1.0,1.0,15.270000000000081,0.0,0.0,5.0,2.0,31.0,0,1,0,0,0,1,41.0
16523,100.0,15.1,0.0,1.0,0.0,13.695000000000082,1.0,0.0,5.0,6.0,23.0,1,0,0,0,0,1,61.0
16524,80.0,3.1,0.0,0.0,0.0,15.020000000000081,0.0,0.0,1.0,0.0,7.0,0,1,0,0,1,0,21.1
16525,85.0,13.51,0.0,1.0,0.0,16.550000000000082,0.0,1.0,3.0,6.0,3.0,0,0,1,0,1,0,33.0
16526,49.0,5.17,1.0,0.0,1.0,15.140000000000082,0.0,0.0,5.0,1.0,11.0,0,1,0,0,0,1,51.3
16527,35.0,4.5,0.0,0.0,1.0,14.225000000000083,0.0,0.0,6.0,5.0,23.0,0,1,0,1,0,0,27.0
16528,49.0,9.09,1.0,0.0,1.0,13.545000000000083,0.0,0.0,9.0,6.0,19.0,0,1,0,0,0,1,91.9
16529,111.0,16.1,1.0,1.0,0.0,16.710000000000083,0.0,1.0,12.0,1.0,9.0,0,0,1,0,0,1,70.0
16530,100.0,21.0,0.0,1.0,0.0,19.62500000000008,1.0,0.0,7.0,5.0,4.0,0,0,1,0,0,1,114.0
16531,111.0,14.1,1.0,1.0,1.0,15.395000000000081,0.0,0.0,7.0,5.0,10.0,0,1,0,0,0,1,97.0
16532,100.0,5.0,0.0,1.0,0.0,15.72000000000008,1.0,0.0,10.0,1.0,22.0,0,0,1,0,0,1,85.0
16533,150.0,36.28,0.0,1.0,0.0,16.107206638740067,1.0,0.0,8.0,3.0,4.0,0,1,0,1,0,0,205.0
16534,100.0,13.0,0.0,1.0,0.0,16.107206638740067,1.0,0.0,8.0,1.0,18.0,0,0,1,0,0,1,89.0
16535,111.0,5.5,1.0,1.0,1.0,8.455000000000082,0.0,1.0,10.0,0.0,21.0,0,1,0,0,0,1,183.0
16536,49.0,10.17,1.0,0.0,1.0,8.545000000000082,0.0,0.0,12.0,0.0,30.0,0,0,1,0,0,1,68.7
16537,49.0,11.29,1.0,0.0,1.0,12.320000000000082,0.0,0.0,8.0,2.0,1.0,0,1,0,0,0,1,106.9
16538,88.0,7.57,0.0,0.0,0.0,11.66500000000008,0.0,0.0,6.0,5.0,8.0,1,0,0,0,0,1,59.3
16539,85.0,4.65,0.0,0.0,1.0,15.43500000000008,0.0,1.0,4.0,6.0,1.0,0,0,1,0,1,0,33.0
16540,60.0,23.5,0.0,1.0,1.0,18.30500000000008,1.0,0.0,12.0,1.0,4.0,0,0,1,0,0,1,48.0
16541,111.0,8.1,1.0,0.0,0.0,17.730000000000082,0.0,0.0,6.0,1.0,20.0,0,1,0,0,0,1,47.8
16542,88.0,3.62,1.0,0.0,0.0,15.09000000000008,0.0,0.0,8.0,6.0,26.0,0,1,0,0,1,0,27.4
16543,88.0,9.41,0.0,1.0,1.0,14.11500000000008,1.0,0.0,4.0,6.0,28.0,0,1,0,0,1,0,41.0
16544,150.0,27.43,0.0,1.0,1.0,16.06500000000008,0.0,0.0,10.0,4.0,11.0,0,1,0,1,0,0,259.0
16545,111.0,7.3,1.0,1.0,0.0,15.32500000000008,1.0,0.0,9.0,3.0,6.0,0,1,0,0,0,1,54.0
16546,278.0,9.0,1.0,1.0,1.0,20.26000000000008,0.0,0.0,11.0,2.0,18.0,0,0,1,0,0,1,136.0
16547,111.0,6.5,1.0,0.0,0.0,22.055000000000078,0.0,1.0,4.0,4.0,19.0,0,1,0,0,0,1,38.0
16548,111.0,7.2,1.0,1.0,0.0,16.92500000000008,0.0,1.0,1.0,4.0,26.0,0,0,1,0,0,1,43.0
16549,35.0,9.0,1.0,0.0,1.0,19.08500000000008,0.0,1.0,1.0,0.0,7.0,0,0,1,0,0,1,42.0
16550,150.0,31.4,1.0,1.0,0.0,21.15000000000008,0.0,1.0,5.0,3.0,2.0,0,1,0,1,0,0,106.0
16551,111.0,16.1,1.0,1.0,1.0,18.925000000000082,0.0,0.0,4.0,3.0,30.0,0,1,0,0,1,0,122.3
16552,85.0,14.69,1.0,0.0,1.0,14.14000000000008,0.0,0.0,5.0,5.0,18.0,0,1,0,0,0,1,130.0
16553,150.0,18.98,1.0,0.0,0.0,15.89000000000008,0.0,0.0,3.0,3.0,28.0,0,0,1,0,0,1,31.0
16554,85.0,17.88,0.0,1.0,0.0,17.64000000000008,0.0,1.0,11.0,1.0,28.0,0,0,1,0,1,0,34.0
16555,49.0,5.35,0.0,1.0,0.0,14.585000000000079,0.0,0.0,11.0,3.0,28.0,0,0,1,0,0,1,31.2
16556,88.0,16.09,0.0,1.0,1.0,13.89500000000008,1.0,0.0,8.0,6.0,29.0,0,1,0,0,1,0,112.0
16557,49.0,6.5,1.0,1.0,1.0,12.45500000000008,0.0,0.0,8.0,1.0,28.0,0,1,0,0,0,1,82.8
16558,49.0,10.67,1.0,1.0,1.0,13.58000000000008,0.0,0.0,12.0,5.0,11.0,0,0,1,0,0,1,68.1
16559,49.0,0.55,1.0,0.0,1.0,14.29000000000008,0.0,0.0,3.0,6.0,4.0,0,0,1,0,0,1,10.8
16560,132.0,3.0,1.0,1.0,1.0,13.47500000000008,0.0,0.0,8.0,3.0,31.0,0,0,0,1,0,0,57.0
16561,85.0,9.66,0.0,0.0,1.0,14.820000000000078,0.0,1.0,1.0,2.0,2.0,0,0,1,0,0,1,83.0
16562,85.0,3.7,1.0,0.0,1.0,12.550000000000079,0.0,0.0,3.0,2.0,22.0,0,0,1,0,1,0,39.0
16563,88.0,17.51,0.0,0.0,0.0,11.30500000000008,0.0,0.0,5.0,0.0,14.0,0,1,0,0,1,0,133.6
16564,100.0,22.1,0.0,1.0,0.0,15.675000000000079,1.0,0.0,3.0,4.0,20.0,0,0,1,0,0,1,88.0
16565,88.0,2.55,0.0,0.0,0.0,15.40000000000008,0.0,0.0,7.0,2.0,22.0,1,0,0,0,0,1,20.3
16566,315.0,61.2,1.0,1.0,0.0,19.69500000000008,0.0,0.0,4.0,3.0,18.0,0,0,1,0,1,0,168.0
16567,100.0,3.0,0.0,1.0,0.0,20.44500000000008,1.0,0.0,9.0,3.0,19.0,0,1,0,0,0,0,37.0
16568,88.0,11.9,0.0,0.0,0.0,14.90000000000008,0.0,0.0,4.0,0.0,22.0,1,0,0,0,0,1,75.6
16569,85.0,3.38,1.0,1.0,1.0,16.32000000000008,0.0,0.0,6.0,2.0,3.0,0,1,0,0,1,0,20.0
16570,100.0,22.0,0.0,1.0,0.0,17.495000000000076,1.0,0.0,12.0,3.0,19.0,0,0,1,0,0,1,85.0
16571,60.0,11.6,0.0,0.0,1.0,19.99000000000008,1.0,0.0,6.0,6.0,16.0,0,1,0,0,0,1,53.0
16572,88.0,14.03,0.0,1.0,1.0,18.395000000000078,1.0,1.0,2.0,6.0,23.0,0,0,1,0,1,0,51.0
16573,80.0,1.6,0.0,0.0,0.0,13.800000000000079,0.0,0.0,11.0,0.0,25.0,1,0,0,0,0,1,13.0
16574,49.0,3.85,0.0,1.0,1.0,13.605000000000079,0.0,0.0,4.0,5.0,13.0,0,1,0,1,0,0,50.3
16575,85.0,8.21,1.0,0.0,1.0,16.805000000000078,1.0,0.0,1.0,1.0,28.0,0,0,1,0,0,1,43.0
16576,315.0,13.5,1.0,1.0,0.0,25.370000000000083,0.0,0.0,1.0,4.0,25.0,0,0,1,0,1,0,123.0
16577,85.0,3.86,1.0,1.0,1.0,25.47000000000008,0.0,0.0,1.0,2.0,27.0,0,0,1,0,1,0,20.0
16578,111.0,1.9,1.0,0.0,0.0,16.90000000000008,1.0,0.0,10.0,1.0,16.0,0,1,0,0,0,1,13.1
16579,85.0,15.66,0.0,1.0,1.0,14.950000000000081,0.0,0.0,5.0,5.0,18.0,0,1,0,0,0,1,87.0
16580,132.0,14.87,0.0,1.0,1.0,17.95500000000008,1.0,0.0,8.0,0.0,19.0,0,1,0,1,0,0,80.0
16581,35.0,5.4,1.0,1.0,1.0,16.68500000000008,0.0,0.0,7.0,0.0,22.0,0,1,0,0,0,1,42.0
16582,80.0,2.5,0.0,0.0,0.0,13.630000000000077,0.0,0.0,12.0,6.0,22.0,1,0,0,0,0,1,17.6
16583,49.0,7.5,1.0,0.0,1.0,13.74500000000008,0.0,0.0,7.0,5.0,9.0,0,1,0,0,0,1,57.3
16584,49.0,6.13,1.0,0.0,1.0,12.49500000000008,0.0,0.0,5.0,0.0,2.0,0,1,0,0,0,1,51.5
16585,278.0,6.82,1.0,0.0,1.0,17.08500000000008,0.0,0.0,7.0,3.0,22.0,0,1,0,0,0,1,40.0
16586,60.0,13.4,0.0,0.0,1.0,20.26500000000008,1.0,0.0,5.0,0.0,13.0,0,1,0,0,0,1,91.0
16587,85.0,0.36,1.0,0.0,0.0,15.080000000000076,0.0,0.0,3.0,6.0,1.0,0,0,1,0,1,0,3.0
16588,49.0,7.8,1.0,0.0,1.0,13.610000000000078,0.0,0.0,1.0,2.0,23.0,0,0,1,0,0,1,50.9
16589,35.0,10.0,1.0,1.0,1.0,17.095000000000077,0.0,1.0,12.0,4.0,7.0,0,0,1,0,0,1,53.0
16590,85.0,13.68,1.0,1.0,1.0,15.335000000000077,0.0,0.0,9.0,3.0,9.0,0,1,0,0,0,1,116.0
16591,150.0,25.5,1.0,0.0,1.0,17.53000000000008,0.0,1.0,1.0,4.0,22.0,0,0,1,0,0,1,108.0
16592,60.0,35.0,1.0,0.0,0.0,23.700000000000077,1.0,0.0,2.0,2.0,9.0,0,0,1,0,0,1,145.0
16593,111.0,6.2,1.0,0.0,0.0,21.615000000000077,0.0,0.0,4.0,4.0,4.0,0,1,0,0,1,0,47.8
16594,150.0,29.0,1.0,1.0,1.0,18.910000000000075,0.0,0.0,5.0,4.0,13.0,0,1,0,1,0,0,92.0
16595,85.0,1.0,1.0,0.0,0.0,16.215000000000074,0.0,0.0,11.0,2.0,1.0,0,1,0,0,1,0,7.0
16596,35.0,8.5,1.0,1.0,1.0,13.595000000000077,1.0,0.0,7.0,1.0,24.0,0,1,0,0,0,1,63.0
16597,88.0,11.9,1.0,1.0,1.0,13.345000000000077,0.0,0.0,10.0,0.0,26.0,0,1,0,0,1,0,90.1
