,power(kW),quantity(kWh),odometer,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,ecr_deviation,trip_distance(km),month,weekday,day
22554,49.0,7.42,100325.0,2.0,1,0,1,1.0,12.5,0,0,-1.0,65.9,12,6,20
6645,35.0,8.7,86889.0,2.0,1,1,1,1.0,20.71,0,1,8.21,42.0,1,3,26
2643,278.0,17.0,9049.0,3.0,0,1,0,3.0,34.0,0,0,17.9,50.0,6,2,22
13286,35.0,8.5,64933.0,2.0,1,1,1,1.0,19.32,0,1,6.82,44.0,3,4,4
1662,35.0,7.0,149944.0,2.0,1,1,1,1.0,16.67,0,1,4.170000000000002,42.0,11,2,20
19787,49.0,6.97,116301.0,3.0,0,1,0,1.0,11.44,0,0,-2.0600000000000005,100.3,9,2,7
4582,85.0,3.1,71826.0,3.0,1,1,1,2.0,16.5,0,0,3.8000000000000007,19.0,5,2,30
14762,35.0,5.1,120422.0,3.0,1,1,1,1.0,12.14,0,0,-0.3599999999999994,42.0,7,3,26
18159,35.0,8.0,170001.0,2.0,1,1,1,1.0,19.05,0,1,6.550000000000001,42.0,11,2,25
25718,315.0,10.26,109845.0,3.0,1,1,0,2.0,22.52,0,0,7.719999999999999,236.0,10,6,10
14849,85.0,21.16,48438.0,3.0,0,1,1,2.0,11.2,0,0,-1.5,189.0,5,6,28
11778,49.0,3.8,20314.0,3.0,1,0,1,2.0,11.58,0,0,-1.92,57.5,5,0,7
4448,85.0,2.09,84416.0,2.0,1,0,1,1.0,13.9,0,0,1.200000000000001,15.0,2,3,17
14505,49.0,9.02,84606.0,3.0,1,1,1,1.0,12.48,0,0,-1.0199999999999996,72.3,4,3,30
8562,85.0,5.67,93701.0,3.0,0,0,1,2.0,12.2,0,0,-0.5,62.0,5,0,20
4772,49.0,0.9,40089.0,3.0,1,0,1,1.0,12.41,0,0,-0.0899999999999998,66.9,5,2,19
23186,132.0,23.0,57050.0,1.0,1,0,1,2.0,15.77,0,0,-0.8300000000000018,14.0,2,6,17
21071,278.0,21.0,110429.0,2.0,1,0,1,1.0,25.86,0,0,9.759999999999998,46.0,1,6,26
17786,278.0,33.0,128275.0,2.0,1,0,1,1.0,27.0,0,0,10.9,75.0,2,0,1
7854,88.0,6.85,5770.0,3.0,1,1,1,2.0,11.5,0,0,2.5732372740337426,59.6,1,2,24
23545,85.0,11.74,90963.0,3.0,1,1,1,1.0,11.4,1,0,-1.299999999999999,103.0,7,1,5
25040,49.0,7.33,47763.0,3.0,0,1,0,1.0,11.97,0,0,-0.5299999999999994,63.8,9,4,17
6145,85.0,13.78,59783.0,3.0,1,1,0,2.0,12.6,0,0,-0.0999999999999996,87.0,6,2,20
12441,88.0,19.67,8697.0,2.0,0,0,1,2.0,15.5,1,0,2.5732372740337426,132.0,2,5,16
1324,49.0,6.21,171454.0,3.0,1,0,1,1.0,12.57,0,0,-0.9299999999999996,49.4,10,2,17
18355,88.0,7.53,9060.0,3.0,0,0,1,2.0,13.0,0,0,2.5732372740337426,57.9,4,6,8
24581,35.0,6.3,177111.0,2.0,1,1,1,1.0,14.65,0,0,2.1500000000000004,43.0,3,2,31
8257,49.0,7.7,34069.0,2.0,1,0,1,1.0,14.39,0,0,1.8900000000000008,53.5,1,4,29
17912,35.0,5.5,93933.0,3.0,1,1,1,1.0,13.1,0,0,0.5999999999999996,42.0,5,3,11
1583,49.0,5.7,553.0,3.0,1,0,1,1.0,12.84,0,0,-0.6600000000000001,44.4,5,6,15
22170,35.0,6.4,177986.0,3.0,1,1,1,1.0,15.24,0,0,2.74,42.0,4,4,16
12712,49.0,6.33,96566.0,3.0,1,0,1,1.0,13.02,0,0,-0.4800000000000004,48.6,10,3,15
14890,85.0,5.38,83422.0,2.0,1,0,1,1.0,20.7,0,0,8.0,26.0,1,1,25
23796,49.0,11.48,92213.0,3.0,1,1,1,1.0,11.61,0,0,-1.8900000000000008,98.9,8,0,17
6670,85.0,9.58,97280.0,3.0,0,1,1,2.0,12.7,0,0,0.0,84.0,6,3,13
479,49.0,7.44,146185.0,3.0,1,0,1,1.0,12.3,0,0,-1.1999999999999993,60.5,10,1,24
22850,278.0,28.0,42624.0,2.0,1,1,1,1.0,24.8,0,0,8.7,113.0,11,5,4
5231,49.0,6.74,56880.0,2.0,1,0,1,1.0,14.34,0,0,1.84,47.0,1,1,18
9652,278.0,17.0,42462.0,2.0,1,0,1,1.0,24.8,0,0,8.7,191.0,11,2,1
789,278.0,27.0,113664.0,2.0,1,0,1,1.0,23.95,0,0,7.849999999999998,109.0,2,5,29
25751,315.0,11.3,94875.0,3.0,1,1,0,2.0,28.62,0,0,13.82,128.0,4,5,24
1642,35.0,5.5,124900.0,2.0,1,1,1,1.0,13.1,0,0,0.5999999999999996,42.0,10,2,17
5712,35.0,6.9,173990.0,2.0,1,1,1,1.0,16.43,0,1,3.93,42.0,2,0,8
24320,88.0,9.73,49895.0,3.0,1,1,1,2.0,10.8,0,0,2.5732372740337426,90.1,9,1,22
8496,85.0,14.54,33481.0,3.0,1,1,1,1.0,13.1,1,0,0.4000000000000003,111.0,8,6,5
23087,278.0,14.0,128651.0,2.0,1,0,1,1.0,27.0,0,0,10.9,59.0,3,2,10
12304,49.0,3.59,186298.0,3.0,0,1,0,1.0,12.56,0,0,-0.9399999999999996,12.6,6,0,24
14565,88.0,1.67,17352.0,3.0,1,0,0,2.0,12.98,0,0,2.5732372740337426,12.9,10,5,6
2019,85.0,2.23,36623.0,2.0,1,0,0,1.0,16.4,0,1,3.6999999999999993,8.0,1,5,6
23326,49.0,12.6,1848.0,3.0,1,1,1,1.0,13.42,0,0,-0.08,93.9,6,0,20
16176,49.0,8.1,13713.0,2.0,1,0,1,1.0,14.62,0,0,2.119999999999999,52.6,1,4,31
10504,85.0,6.6,92115.0,3.0,0,1,1,2.0,13.1,0,1,0.4000000000000003,84.0,5,2,8
25312,88.0,14.58,25907.0,3.0,1,1,1,2.0,12.94,0,0,2.5732372740337426,112.7,2,5,16
4465,88.0,4.4,103966.0,3.0,0,1,1,2.0,11.6,1,0,2.5732372740337426,4.0,8,5,28
25910,88.0,12.82,13378.0,2.0,0,1,1,2.0,13.5,1,0,2.5732372740337426,58.0,3,3,28
22428,315.0,10.09,100141.0,3.0,1,1,0,2.0,25.22,0,0,10.419999999999998,146.0,6,5,19
4061,315.0,38.3,121208.0,2.0,1,1,0,2.0,32.18,0,0,17.38,119.0,4,2,6
2118,315.0,14.1,53685.0,3.0,1,1,0,2.0,25.53,0,0,10.73,187.0,7,2,3
21167,49.0,11.3,46688.0,3.0,1,0,1,1.0,12.18,0,0,-0.3200000000000003,92.8,9,3,2
8148,85.0,9.37,56533.0,2.0,1,0,1,1.0,21.3,0,0,8.600000000000001,44.0,12,2,4
25467,49.0,11.9,1927.0,3.0,1,0,1,1.0,11.14,0,0,-1.3599999999999994,106.8,9,1,3
12221,85.0,8.76,82696.0,2.0,1,1,1,1.0,14.6,0,0,1.9000000000000004,60.0,12,6,26
19622,88.0,13.88,91648.0,3.0,0,1,1,2.0,14.4,1,0,2.5732372740337426,59.0,4,0,26
23456,85.0,13.89,26964.0,2.0,1,0,1,1.0,15.1,0,0,2.4000000000000004,92.0,3,4,9
12055,85.0,38.3,76897.0,3.0,0,1,0,2.0,11.1,0,0,-1.5999999999999996,345.0,8,3,16
19501,49.0,2.83,29361.0,3.0,1,0,1,1.0,11.22,1,0,-2.28,111.3,9,0,10
17484,49.0,5.72,112087.0,3.0,1,0,1,1.0,11.82,0,0,-1.6799999999999995,48.4,7,3,7
3428,88.0,2.36,46435.0,3.0,1,0,0,2.0,11.28,0,0,2.5732372740337426,20.9,5,2,6
24244,278.0,17.0,146571.0,3.0,0,1,1,1.0,22.43,0,0,6.329999999999998,95.0,5,5,14
2192,35.0,4.9,181003.0,3.0,1,1,1,1.0,11.67,0,0,-0.8300000000000001,42.0,6,2,16
8326,49.0,15.1,63394.0,3.0,1,0,1,1.0,11.27,1,0,-2.2300000000000004,72.3,5,2,21
18271,49.0,15.93,31696.0,3.0,1,1,1,1.0,12.29,0,0,-1.2100000000000009,129.6,10,6,14
20224,49.0,8.05,114774.0,3.0,1,1,1,1.0,11.09,0,0,-2.41,72.6,8,4,19
24528,35.0,6.0,24924.0,3.0,1,1,1,1.0,13.64,1,0,1.1400000000000006,44.0,7,3,17
23229,278.0,20.0,55895.0,3.0,1,1,1,1.0,21.77,0,0,5.669999999999998,208.0,4,3,26
8663,315.0,5.4,76410.0,2.0,1,1,0,2.0,31.15,0,0,16.349999999999998,139.0,4,5,11
25984,85.0,2.89,83376.0,2.0,1,0,1,1.0,22.3,0,0,9.6,13.0,1,6,23
14198,35.0,6.5,58632.0,2.0,1,1,1,1.0,15.48,0,1,2.9800000000000004,42.0,12,4,4
9394,88.0,17.36,4563.0,3.0,0,0,0,2.0,13.65,0,0,2.5732372740337426,127.1,12,4,29
10985,132.0,5.63,79823.0,3.0,1,1,1,1.0,14.93,0,0,-1.6700000000000017,28.0,7,4,10
25274,278.0,19.0,150946.0,3.0,1,0,1,1.0,21.56,0,0,5.459999999999997,50.0,9,2,7
1532,132.0,19.63,73858.0,1.0,1,1,1,1.0,21.3,0,1,4.699999999999999,115.0,11,5,30
5360,49.0,6.12,114198.0,3.0,1,1,1,1.0,12.29,0,0,-1.2100000000000009,49.8,8,4,12
18720,85.0,3.32,74388.0,3.0,1,1,1,2.0,12.3,0,0,-0.3999999999999986,27.0,5,6,30
12332,49.0,3.9,171678.0,3.0,1,0,1,1.0,13.21,0,0,-0.2899999999999991,35.9,10,0,22
7852,88.0,8.79,36558.0,3.0,1,1,1,2.0,10.71,0,0,2.5732372740337426,82.1,9,3,26
22074,35.0,6.6,149390.0,2.0,1,1,1,1.0,15.71,0,1,3.210000000000001,42.0,11,1,12
15354,88.0,1.32,47304.0,3.0,1,0,0,2.0,11.71,0,0,2.5732372740337426,11.3,6,3,18
11121,85.0,14.22,23478.0,2.0,1,0,1,1.0,18.0,0,1,5.300000000000001,79.0,12,1,26
15294,35.0,8.0,162347.0,3.0,1,1,1,1.0,14.29,1,0,1.7899999999999991,56.0,7,2,1
2766,85.0,11.4,88717.0,3.0,1,1,1,1.0,12.0,0,0,-0.6999999999999993,95.0,5,5,28
13693,35.0,6.6,178028.0,3.0,1,1,1,1.0,15.71,0,1,3.210000000000001,42.0,4,4,16
6572,35.0,6.2,41056.0,2.0,1,1,1,1.0,14.42,0,0,1.92,43.0,3,1,24
15243,88.0,6.77,49586.0,2.0,0,1,1,2.0,15.2,1,1,2.5732372740337426,92.0,2,2,12
9594,49.0,6.28,188429.0,3.0,1,0,1,1.0,11.96,0,0,-1.5399999999999991,53.5,8,4,2
15642,85.0,13.7,46428.0,2.0,1,0,1,2.0,12.8,0,0,0.1000000000000014,107.0,4,6,30
11704,315.0,55.99,81685.0,3.0,1,1,0,2.0,30.39,0,0,15.59,79.0,8,5,8
9167,132.0,4.16,95552.0,3.0,1,0,1,3.0,23.11,1,0,6.509999999999998,18.0,8,6,8
18799,85.0,22.4,71506.0,3.0,0,1,0,2.0,13.0,0,0,0.3000000000000007,172.0,5,0,21
25053,315.0,26.69,79588.0,3.0,1,1,0,2.0,46.02,0,0,31.22,58.0,6,2,24
25195,88.0,10.12,48925.0,3.0,1,1,1,2.0,11.23,0,0,2.5732372740337426,90.1,8,1,25
13805,85.0,10.46,82306.0,2.0,0,0,1,1.0,16.1,0,1,3.400000000000002,50.0,2,6,10
2532,35.0,5.4,95239.0,3.0,1,1,1,3.0,12.86,0,0,0.3599999999999994,42.0,6,3,1
20788,85.0,5.58,90090.0,3.0,1,1,1,1.0,12.4,0,0,-0.2999999999999989,45.0,6,6,19
15656,35.0,8.1,170566.0,2.0,1,1,1,1.0,18.84,0,1,6.34,43.0,12,3,3
24987,88.0,13.1,86156.0,2.0,0,1,1,2.0,13.5,1,1,2.5732372740337426,97.0,2,6,21
14315,278.0,36.0,10129.0,3.0,1,0,1,1.0,20.87,0,0,4.77,176.0,7,4,8
15730,132.0,16.47,31407.0,3.0,0,1,1,1.0,24.22,0,0,7.619999999999997,68.0,1,2,3
7772,49.0,8.3,128481.0,3.0,0,1,0,1.0,11.55,0,0,-1.9499999999999995,31.1,3,5,25
23801,80.0,21.51,34942.0,3.0,0,1,0,1.0,15.2,0,1,0.1999999999999993,351.0,4,4,17
6980,85.0,12.28,84447.0,2.0,0,0,1,1.0,15.8,0,1,3.1000000000000014,40.0,3,5,9
838,49.0,8.81,136272.0,3.0,1,1,1,1.0,11.12,1,0,-2.380000000000001,79.2,6,1,20
24994,315.0,54.1,123359.0,3.0,1,1,0,2.0,28.62,0,0,13.82,189.0,5,0,9
23119,85.0,9.61,89064.0,3.0,0,1,0,1.0,16.3,0,0,3.6000000000000014,59.0,5,6,29
4015,88.0,5.76,44120.0,2.0,0,0,1,2.0,13.6,1,1,2.5732372740337426,3.0,12,3,19
18149,49.0,4.0,103696.0,2.0,1,1,1,1.0,14.01,0,0,0.5099999999999998,56.7,2,5,13
18923,49.0,10.03,124886.0,2.0,1,0,1,1.0,15.53,0,0,2.03,64.6,1,3,19
18471,132.0,1.4,95516.0,3.0,0,1,0,3.0,15.54,0,0,-1.0600000000000025,76.0,8,4,6
17062,278.0,11.0,147713.0,3.0,0,0,1,1.0,22.22,0,0,6.119999999999997,89.0,6,2,29
4552,278.0,26.0,118063.0,3.0,1,1,1,1.0,19.03,0,0,2.93,59.0,6,2,24
17679,88.0,17.8,41230.0,3.0,1,1,1,2.0,14.36,0,0,2.5732372740337426,123.9,12,2,11
4292,85.0,3.3,54162.0,3.0,1,1,1,2.0,17.4,0,0,4.699999999999999,19.0,8,2,30
6666,85.0,8.28,40241.0,2.0,0,1,1,2.0,16.6,0,1,3.900000000000002,77.0,2,3,1
10721,88.0,13.6,27269.0,3.0,0,1,1,2.0,14.2,1,1,2.5732372740337426,143.0,7,5,27
494,88.0,7.64,30252.0,3.0,0,1,1,2.0,12.27,1,0,2.5732372740337426,70.0,8,3,22
25418,49.0,6.67,126797.0,2.0,1,0,1,1.0,13.7,0,0,0.1999999999999993,48.7,3,4,3
25388,35.0,9.7,38784.0,2.0,1,1,1,1.0,19.02,0,1,6.52,51.0,2,1,24
22795,35.0,7.0,129142.0,2.0,1,1,1,1.0,16.67,0,1,4.170000000000002,42.0,12,2,19
23544,278.0,14.0,141201.0,2.0,1,0,1,1.0,28.34,0,0,12.239999999999998,43.0,1,3,13
5848,278.0,32.0,65538.0,3.0,1,0,1,1.0,20.51,0,0,4.41,144.0,7,0,30
7546,278.0,22.0,134213.0,3.0,0,0,1,1.0,25.19,0,0,9.09,23.0,8,3,12
18223,35.0,5.0,101172.0,3.0,1,1,1,1.0,12.2,0,0,-0.3000000000000007,41.0,9,0,11
1908,85.0,4.54,83815.0,2.0,1,0,1,1.0,14.2,0,0,1.5,32.0,2,5,5
23155,35.0,8.4,153731.0,2.0,1,1,1,1.0,19.53,0,1,7.030000000000001,43.0,1,2,22
20179,85.0,14.39,101551.0,3.0,0,0,1,1.0,12.7,0,0,0.0,123.0,7,0,8
9957,88.0,10.74,52057.0,2.0,0,1,1,2.0,16.0,1,1,2.5732372740337426,66.0,2,2,26
3866,278.0,26.0,37442.0,3.0,1,1,1,3.0,23.37,0,0,7.27,74.0,8,4,11
4304,315.0,22.9,87501.0,2.0,1,1,0,2.0,38.37,0,0,23.57,144.0,11,4,20
3575,85.0,21.4,52846.0,3.0,0,1,0,2.0,12.5,0,0,-0.1999999999999993,171.0,8,6,13
18857,88.0,11.34,30593.0,3.0,0,1,1,2.0,12.1,1,1,2.5732372740337426,83.0,8,0,26
16221,132.0,16.4,98167.0,3.0,1,0,0,1.0,19.59,0,0,2.9899999999999984,19.0,10,6,10
8895,35.0,6.2,30064.0,3.0,1,1,1,1.0,14.76,0,1,2.26,42.0,10,2,15
18825,35.0,6.1,51741.0,3.0,1,1,0,1.0,12.98,0,0,0.4800000000000004,47.0,9,4,4
9867,49.0,4.39,166488.0,3.0,0,1,0,1.0,11.66,0,0,-1.84,36.5,9,6,2
25758,35.0,10.7,105581.0,2.0,1,1,1,1.0,19.45,0,1,6.949999999999999,55.0,12,5,16
10488,88.0,4.0,39513.0,3.0,1,0,0,2.0,15.53,0,0,2.5732372740337426,25.8,11,6,17
16198,278.0,23.0,50394.0,2.0,1,0,1,1.0,24.11,0,0,8.009999999999998,101.0,2,4,2
18421,315.0,14.88,113353.0,2.0,1,1,0,2.0,30.41,0,0,15.61,16.0,12,2,8
17316,88.0,18.48,117581.0,2.0,0,1,1,2.0,13.73,1,1,2.5732372740337426,117.0,1,2,19
21348,49.0,11.68,49620.0,3.0,1,0,1,1.0,12.53,0,0,0.0299999999999993,93.2,9,3,30
21625,88.0,14.4,46824.0,2.0,0,1,1,2.0,14.9,1,1,2.5732372740337426,58.0,1,0,20
25934,85.0,3.88,18141.0,2.0,1,0,1,1.0,10.2,0,1,-2.5,38.0,12,1,15
22664,315.0,47.1,96238.0,3.0,1,1,0,2.0,28.03,0,0,13.23,86.0,5,1,11
6060,85.0,11.81,20876.0,3.0,0,1,0,2.0,14.5,0,0,1.8000000000000007,44.0,9,2,6
7195,88.0,11.2,32383.0,3.0,0,1,1,2.0,10.4,1,1,2.5732372740337426,61.0,9,2,11
21707,49.0,7.8,152070.0,2.0,1,0,1,1.0,14.89,0,0,1.3900000000000006,52.4,3,4,2
11201,35.0,3.2,159227.0,3.0,1,0,1,3.0,14.55,0,0,2.0500000000000007,22.0,4,3,23
10554,88.0,4.95,46202.0,3.0,1,1,1,2.0,14.64,0,0,2.5732372740337426,33.8,3,4,20
17633,49.0,8.83,122729.0,2.0,1,0,1,1.0,15.52,0,1,2.02,56.9,12,2,7
7826,35.0,5.0,163565.0,3.0,1,1,1,1.0,11.63,0,0,-0.8699999999999992,43.0,7,0,20
15382,35.0,7.4,106084.0,2.0,1,1,1,1.0,17.62,0,1,5.120000000000001,42.0,12,4,22
9778,85.0,12.28,59195.0,2.0,1,0,1,1.0,17.8,0,0,5.100000000000001,69.0,2,2,12
11959,49.0,6.79,117946.0,3.0,0,1,1,1.0,11.43,0,0,-2.0700000000000003,77.8,9,1,13
12199,88.0,14.73,112069.0,2.0,0,1,0,2.0,12.9,1,1,2.5732372740337426,121.0,11,4,19
16260,88.0,14.38,29666.0,3.0,1,1,1,2.0,11.76,0,0,2.5732372740337426,122.3,4,3,25
20274,85.0,10.23,96866.0,3.0,0,1,1,3.0,13.1,0,0,0.4000000000000003,84.0,6,1,11
20405,85.0,4.93,80325.0,2.0,0,0,1,1.0,16.6,0,1,3.900000000000002,33.0,12,2,26
23918,315.0,12.5,46350.0,2.0,1,1,0,2.0,19.06,0,0,4.259999999999998,123.0,4,5,27
12911,49.0,6.14,41193.0,3.0,0,1,1,3.0,14.74,0,0,2.24,64.9,6,1,8
499,315.0,25.5,10954.0,2.0,1,1,0,2.0,28.41,0,0,13.61,116.0,3,0,12
17471,49.0,11.84,73148.0,3.0,1,1,1,1.0,13.21,0,0,0.7100000000000009,55.9,10,6,2
24297,49.0,3.09,165382.0,3.0,1,0,0,1.0,11.49,0,0,-2.01,0.5,8,2,29
19,85.0,14.51,61945.0,3.0,0,1,0,2.0,11.2,0,0,-1.5,86.0,7,2,4
22492,88.0,3.43,120037.0,2.0,0,1,1,2.0,12.9,1,1,2.5732372740337426,3.0,2,1,15
24460,49.0,6.22,106125.0,3.0,1,0,1,1.0,13.07,0,0,-0.4299999999999997,47.6,3,3,31
16620,88.0,21.67,24331.0,3.0,1,1,1,2.0,14.8,0,0,2.5732372740337426,146.5,1,2,23
24013,35.0,4.9,19394.0,3.0,1,1,1,1.0,11.67,0,0,-0.8300000000000001,42.0,4,2,30
23370,88.0,4.29,46919.0,3.0,1,0,0,2.0,9.87,0,0,2.5732372740337426,43.5,6,3,4
910,85.0,2.98,56948.0,3.0,0,1,0,2.0,12.8,0,0,0.1000000000000014,86.0,5,2,30
14739,315.0,11.91,70946.0,2.0,1,1,0,2.0,79.4,0,0,64.60000000000001,15.0,2,6,9
858,85.0,5.88,47591.0,3.0,1,0,1,1.0,15.9,0,0,3.200000000000001,37.0,5,2,8
7766,88.0,13.3,93887.0,2.0,0,1,1,2.0,12.2,1,1,2.5732372740337426,123.0,5,4,28
1069,49.0,8.08,148838.0,2.0,1,0,1,1.0,15.19,0,0,1.6899999999999995,53.2,12,3,21
7649,88.0,14.18,98143.0,3.0,0,1,1,2.0,10.7,1,0,2.5732372740337426,126.0,7,4,9
17805,35.0,5.0,98155.0,3.0,1,1,1,1.0,11.9,0,0,-0.5999999999999996,42.0,7,1,18
22927,88.0,4.09,8188.0,3.0,0,0,0,2.0,13.37,0,0,2.5732372740337426,30.6,3,4,16
8015,49.0,9.4,45583.0,3.0,1,0,1,1.0,12.93,0,0,-0.5700000000000003,72.7,7,1,9
10817,278.0,14.0,96241.0,3.0,1,1,1,1.0,19.21,0,0,3.1099999999999994,143.0,7,0,8
13560,315.0,34.6,92171.0,2.0,1,1,0,2.0,32.64,0,0,17.84,106.0,3,1,9
15427,88.0,8.66,118620.0,2.0,0,1,0,2.0,15.8,1,1,2.5732372740337426,7.0,1,0,31
14689,35.0,8.3,117150.0,3.0,0,0,1,3.0,14.07,0,0,1.5700000000000005,59.0,6,0,18
9334,80.0,15.5,23105.0,3.0,1,0,1,1.0,13.38,1,0,-1.6199999999999992,26.0,11,1,5
19734,88.0,3.68,46094.0,3.0,1,0,0,2.0,14.29,0,0,2.5732372740337426,25.8,3,1,17
9297,88.0,8.18,125481.0,3.0,0,1,1,2.0,10.3,1,1,2.5732372740337426,96.0,4,2,6
20253,315.0,31.9,86143.0,3.0,1,1,0,2.0,30.38,0,0,15.579999999999998,105.0,10,1,6
12409,35.0,5.4,119204.0,3.0,1,1,1,3.0,12.86,0,0,0.3599999999999994,42.0,7,1,10
20167,132.0,7.62,56967.0,1.0,1,0,1,2.0,15.77,0,0,-0.8300000000000018,74.0,2,3,14
1875,35.0,9.3,159298.0,3.0,1,0,1,1.0,13.1,0,0,0.5999999999999996,71.0,4,0,27
8278,80.0,5.11,74988.0,3.0,1,0,1,2.0,17.87,0,0,2.870000000000001,1.0,5,5,7
18441,315.0,8.2,116043.0,2.0,1,1,0,2.0,35.47,0,0,20.67,148.0,1,6,16
22213,278.0,18.0,147471.0,3.0,1,1,1,1.0,22.22,0,0,6.119999999999997,139.0,6,6,19
12102,278.0,9.0,62195.0,3.0,1,0,0,1.0,20.14,0,0,4.039999999999999,8.0,6,3,28
25898,49.0,13.85,16145.0,2.0,1,0,1,1.0,12.86,0,0,-0.6400000000000006,107.7,3,4,16
13860,132.0,13.78,41618.0,3.0,1,0,1,2.0,13.71,1,0,-2.890000000000001,156.0,6,2,13
18702,35.0,6.5,155013.0,2.0,1,1,1,1.0,15.12,0,1,2.619999999999999,43.0,2,0,10
2478,85.0,23.1,54017.0,3.0,0,1,0,2.0,11.9,0,0,-0.7999999999999989,194.0,8,6,27
14870,85.0,3.88,60585.0,3.0,0,0,1,2.0,12.5,0,0,-0.1999999999999993,31.0,6,0,25
493,80.0,11.63,55763.0,2.0,0,0,1,2.0,15.0,0,1,0.0,62.0,12,6,20
19458,88.0,2.8,5656.0,3.0,0,0,0,2.0,11.6,0,0,2.5732372740337426,24.1,1,0,22
7617,88.0,15.24,37182.0,3.0,1,1,1,2.0,11.99,0,0,2.5732372740337426,127.1,10,1,8
20634,85.0,14.54,87122.0,2.0,0,1,1,2.0,14.8,0,0,2.1000000000000014,32.0,4,2,3
8471,132.0,3.6,105836.0,3.0,1,0,0,1.0,24.0,0,0,7.399999999999999,15.0,5,1,3
675,278.0,24.0,127897.0,2.0,1,1,1,1.0,27.0,0,0,10.9,94.0,1,0,11
6208,132.0,6.72,107481.0,3.0,1,0,1,1.0,16.0,0,0,-0.6000000000000014,42.0,6,1,28
5701,278.0,28.0,89969.0,3.0,1,1,1,1.0,20.8,0,0,4.699999999999999,202.0,5,2,22
4229,278.0,11.0,117855.0,3.0,0,1,0,1.0,19.03,0,0,2.93,223.0,6,1,23
11871,35.0,14.5,82957.0,2.0,1,1,1,1.0,17.26,0,1,4.760000000000002,84.0,11,3,24
10273,49.0,11.85,889.0,3.0,1,0,1,1.0,11.79,0,0,-1.7100000000000009,100.5,5,2,25
3205,35.0,6.8,158711.0,3.0,1,0,1,1.0,14.17,1,0,1.67,48.0,4,1,7
16028,49.0,7.37,15397.0,2.0,1,0,1,1.0,14.32,0,0,1.8200000000000005,49.1,3,1,3
5114,49.0,4.7,150523.0,2.0,1,0,1,1.0,14.33,0,0,0.8300000000000001,32.8,1,5,27
7495,278.0,22.0,127207.0,2.0,0,0,1,1.0,27.0,0,0,10.9,33.0,12,5,5
16616,49.0,6.24,145428.0,3.0,0,1,1,1.0,12.41,0,0,-1.09,65.2,10,6,15
19359,85.0,6.4,68995.0,2.0,1,0,1,1.0,19.4,1,0,6.699999999999999,33.0,1,6,10
15241,35.0,4.8,146772.0,3.0,1,1,1,2.0,11.43,0,0,-1.0700000000000005,42.0,9,3,26
1980,49.0,4.1,160649.0,3.0,1,0,1,1.0,12.02,0,0,-1.4800000000000004,34.1,6,4,29
9356,278.0,44.0,145959.0,3.0,1,1,1,1.0,22.14,0,0,6.039999999999999,214.0,5,3,5
17749,49.0,6.4,78304.0,2.0,1,0,1,1.0,13.17,0,0,-0.33,48.6,1,0,12
17449,49.0,6.48,173206.0,2.0,1,0,1,1.0,15.825857033051449,0,0,2.5732372740337426,25.4,11,1,20
22472,88.0,2.62,7828.0,3.0,1,0,0,2.0,18.09,0,0,2.5732372740337426,14.5,3,3,8
13411,49.0,6.14,59561.0,2.0,1,0,1,1.0,12.74,0,0,-0.7599999999999998,48.2,3,4,28
13554,49.0,6.68,4517.0,3.0,0,1,1,1.0,13.0,0,0,0.5,21.7,10,5,5
586,49.0,11.19,87271.0,3.0,1,0,1,1.0,11.49,0,0,-2.01,97.4,6,2,10
24667,88.0,16.29,32092.0,3.0,1,1,1,2.0,13.5,0,0,2.5732372740337426,120.7,6,2,12
7909,88.0,18.24,7440.0,2.0,0,1,1,2.0,15.6,1,0,2.5732372740337426,115.0,2,2,6
6104,88.0,7.96,7325.0,2.0,0,1,1,2.0,15.6,1,0,2.5732372740337426,62.0,2,1,5
22734,85.0,7.92,80908.0,2.0,1,0,1,1.0,16.2,0,1,3.5,44.0,1,2,9
9042,315.0,16.0,39798.0,2.0,1,1,0,2.0,31.11,0,0,16.31,14.0,2,2,13
23660,132.0,2.22,103849.0,1.0,1,0,0,1.0,18.52,0,1,1.9199999999999984,11.0,2,4,11
18649,49.0,6.79,28522.0,3.0,1,0,1,1.0,12.23,0,0,-0.2699999999999996,48.7,10,3,8
23596,278.0,17.0,100357.0,3.0,1,0,1,1.0,20.09,0,0,3.9899999999999984,72.0,9,2,11
3109,85.0,16.68,102172.0,3.0,0,1,1,1.0,12.9,0,0,0.200000000000001,122.0,7,3,11
10420,80.0,4.66,41520.0,3.0,0,1,0,1.0,15.77,0,1,0.7699999999999996,36.0,6,1,9
15922,88.0,9.53,75214.0,3.0,0,1,1,2.0,14.4,1,1,2.5732372740337426,6.0,10,1,20
12901,315.0,21.8,48423.0,3.0,1,1,0,2.0,28.39,0,0,13.59,136.0,5,6,12
18047,85.0,8.74,49011.0,2.0,0,1,0,2.0,12.4,0,0,-0.2999999999999989,91.0,4,2,4
6546,49.0,3.7,156527.0,3.0,1,0,1,1.0,11.4,0,0,-2.1,61.0,5,2,9
19716,35.0,16.6,143612.0,3.0,1,0,1,3.0,14.95,1,0,2.45,111.0,7,6,28
4169,85.0,9.73,82828.0,2.0,0,1,0,1.0,15.0,0,1,2.3000000000000007,37.0,2,0,18
