,power(kW),trip_distance(km),quantity(kWh),tire_type,city,motor_way,country_roads,driving_style,park_heating,avg_speed(km/h),ecr_deviation,month,weekday,day
24195,88.0,125.0,13.94,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,6.0,2.0,9.0
24196,88.0,114.0,12.98,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,6.0,1.0,8.0
24197,88.0,130.0,18.2,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,7.0
24198,88.0,136.0,16.26,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,6.0,4.0,4.0
24199,88.0,125.0,14.22,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,6.0,2.0,2.0
24200,88.0,124.0,14.08,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,6.0,1.0,1.0
24201,88.0,63.0,6.06,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,31.0
24202,88.0,102.0,18.3,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,6.0,30.0
24203,88.0,123.0,13.3,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,4.0,28.0
24204,88.0,129.0,17.36,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,3.0,27.0
24205,88.0,119.0,16.47,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,2.0,26.0
24206,88.0,112.0,13.39,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,1.0,25.0
24207,88.0,91.0,19.1,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,4.0,21.0
24208,88.0,11.0,7.2,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,2.0,19.0
24209,88.0,113.0,7.9,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,1.0,18.0
24210,88.0,3.0,6.9,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,2.0,12.0
24211,88.0,120.0,5.18,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,2.0,12.0
24212,88.0,118.0,14.23,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,1.0,11.0
24213,88.0,59.0,7.68,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,10.0
24214,88.0,98.0,10.3,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,6.0,9.0
24215,88.0,125.0,13.92,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,4.0,7.0
24216,88.0,3.0,10.66,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,3.0,6.0
24217,88.0,120.0,6.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,3.0,6.0
24218,88.0,4.0,10.15,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,2.0,5.0
24219,88.0,114.0,6.9,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,2.0,5.0
24220,88.0,118.0,14.08,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,4.0
24221,88.0,66.0,14.56,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,3.0
24222,88.0,110.0,8.6,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,6.0,2.0
24223,88.0,3.0,0.5,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,4.0,30.0
24224,88.0,3.0,5.84,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,4.0,30.0
24225,88.0,121.0,12.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,4.0,30.0
24226,88.0,121.0,15.37,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,3.0,29.0
24227,88.0,3.0,12.98,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0,28.0
24228,88.0,114.0,4.1,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,2.0,28.0
24229,88.0,118.0,14.19,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,27.0
24230,88.0,59.0,13.88,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,26.0
24231,88.0,98.0,9.1,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,6.0,25.0
24232,88.0,120.0,15.1,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,4.0,23.0
24233,88.0,120.0,18.4,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,3.0,22.0
24234,88.0,118.0,14.48,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0,21.0
24235,88.0,118.0,14.45,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,20.0
24236,88.0,59.0,10.28,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,19.0
24237,88.0,120.0,15.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,6.0,18.0
24238,88.0,4.0,3.3,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,4.0,16.0
24239,88.0,121.0,14.39,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,4.0,16.0
24240,88.0,117.0,18.46,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,3.0,15.0
24241,88.0,4.0,1.4,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,3.0,15.0
24242,88.0,89.0,12.86,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,2.0,14.0
24243,88.0,134.0,19.83,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,13.0
24244,88.0,66.0,13.96,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,12.0
24245,88.0,82.0,10.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,6.0,11.0
24246,88.0,118.0,14.17,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,4.0,9.0
24247,88.0,59.0,8.59,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,3.0,8.0
24248,88.0,57.0,20.3,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0,7.0
24249,88.0,4.0,2.7,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0,7.0
24250,88.0,125.0,8.31,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0,7.0
24251,88.0,59.0,8.99,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,6.0
24252,88.0,137.0,21.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,6.0,4.0
24253,88.0,89.0,9.5,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,3.0,1.0
24254,88.0,60.0,10.38,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,31.0
24255,88.0,63.0,10.7,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,30.0
24256,88.0,118.0,11.1,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,30.0
24257,88.0,59.0,7.59,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,29.0
24258,88.0,74.0,12.78,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,6.0,28.0
24259,88.0,125.0,13.42,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,4.0,26.0
24260,88.0,121.0,17.11,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,3.0,25.0
24261,88.0,122.0,16.91,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,24.0
24262,88.0,118.0,17.24,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,23.0
24263,88.0,65.0,11.92,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,22.0
24264,88.0,62.0,17.3,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,5.0,20.0
24265,88.0,13.0,4.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,4.0,19.0
24266,88.0,116.0,6.6,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,4.0,19.0
24267,88.0,121.0,17.74,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,3.0,18.0
24268,88.0,121.0,17.53,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,17.0
24269,88.0,121.0,19.69,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,16.0
24270,88.0,124.0,17.34,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,15.0
24271,88.0,116.0,21.4,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,4.0,12.0
24272,88.0,62.0,11.72,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,3.0,11.0
24273,88.0,60.0,12.8,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,10.0
24274,88.0,119.0,12.17,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,10.0
24275,88.0,4.0,2.4,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,9.0
24276,88.0,116.0,14.17,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,9.0
24277,88.0,58.0,12.33,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,8.0
24278,88.0,73.0,7.7,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,6.0,7.0
24279,88.0,58.0,11.95,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,4.0,5.0
24280,88.0,64.0,7.4,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,3.0,4.0
24281,88.0,115.0,13.73,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,3.0,4.0
24282,88.0,59.0,10.39,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0
24283,88.0,65.0,13.9,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,2.0
24284,88.0,124.0,12.01,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,2.0
24285,88.0,65.0,9.44,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0
24286,88.0,66.0,10.7,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,6.0,28.0
24287,88.0,61.0,10.1,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,4.0,26.0
24288,88.0,59.0,9.4,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,25.0
24289,88.0,123.0,13.52,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,25.0
24290,88.0,59.0,9.41,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,24.0
24291,88.0,60.0,10.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,24.0
24292,88.0,122.0,13.43,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,23.0
24293,88.0,104.0,13.4,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,22.0
24294,88.0,97.0,13.1,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,6.0,21.0
24295,88.0,71.0,14.07,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,4.0,19.0
24296,88.0,49.0,17.7,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,4.0,19.0
24297,88.0,3.0,4.22,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,18.0
24298,88.0,131.0,2.5,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,18.0
24299,88.0,59.0,7.95,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,17.0
24300,88.0,58.0,10.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,16.0
24301,88.0,111.0,17.41,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,16.0
24302,88.0,76.0,13.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,15.0
24303,88.0,79.0,15.6,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,6.0,14.0
24304,88.0,34.0,5.65,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,4.0,12.0
24305,88.0,60.0,11.25,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,4.0,12.0
24306,88.0,58.0,9.2,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,4.0,12.0
24307,88.0,2.0,7.72,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,11.0
24308,88.0,57.0,9.5,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,11.0
24309,88.0,59.0,3.6,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,11.0
24310,88.0,59.0,14.3,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,10.0
24311,88.0,65.0,7.4,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,10.0
24312,88.0,117.0,20.91,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,9.0
24313,88.0,3.0,2.7,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,8.0
24314,88.0,58.0,14.05,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,8.0
24315,88.0,70.0,14.4,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,6.0,7.0
24316,88.0,68.0,4.2,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,5.0,6.0
24317,88.0,61.0,12.05,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,4.0,5.0
24318,88.0,65.0,8.6,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,4.0
24319,88.0,117.0,15.01,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,4.0
24320,88.0,118.0,16.07,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0
24321,88.0,4.0,4.5,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0
24322,88.0,110.0,12.7,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0
24323,88.0,63.0,10.8,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0
24324,88.0,122.0,20.8,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,6.0,31.0
24325,88.0,4.0,8.33,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,29.0
24326,88.0,116.0,10.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,29.0
24327,88.0,6.0,13.1,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,28.0
24328,88.0,115.0,4.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,28.0
24329,88.0,3.0,9.74,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,27.0
24330,88.0,114.0,6.4,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,27.0
24331,88.0,2.0,9.9,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,26.0
24332,88.0,114.0,6.8,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,26.0
24333,88.0,3.0,7.29,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,25.0
24334,88.0,65.0,12.4,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,25.0
24335,88.0,79.0,2.6,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,5.0,23.0
24336,88.0,4.0,7.75,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,22.0
24337,88.0,115.0,7.2,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,22.0
24338,88.0,5.0,12.95,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,21.0
24339,88.0,119.0,4.3,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,21.0
24340,88.0,10.0,8.82,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,20.0
24341,88.0,77.0,8.7,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,20.0
24342,88.0,36.0,8.42,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,19.0
24343,88.0,110.0,10.3,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,19.0
24344,88.0,63.0,17.2,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,18.0
24345,88.0,58.0,2.7,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,5.0,16.0
24346,88.0,3.0,0.7,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,15.0
24347,88.0,3.0,10.13,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,15.0
24348,88.0,114.0,7.3,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,15.0
24349,88.0,3.0,8.13,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,14.0
24350,88.0,117.0,8.1,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,14.0
24351,88.0,3.0,10.58,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,13.0
24352,88.0,112.0,6.3,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,13.0
24353,88.0,3.0,10.61,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,12.0
24354,88.0,114.0,6.4,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,12.0
24355,88.0,2.0,12.26,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,11.0
24356,88.0,71.0,1.8,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,11.0
24357,88.0,84.0,16.38,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,5.0,9.0
24358,88.0,8.0,4.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,8.0
24359,88.0,115.0,13.6,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,8.0
24360,88.0,5.0,13.59,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,7.0
24361,88.0,133.0,7.2,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,7.0
24362,88.0,3.0,8.77,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,6.0
24363,88.0,114.0,10.3,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,6.0
24364,88.0,3.0,12.85,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0
24365,88.0,116.0,6.4,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0
24366,88.0,67.0,10.3,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0
24367,88.0,95.0,18.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,1.0
24368,88.0,33.0,12.44,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,12.0,2.0,23.0
24369,88.0,117.0,9.24,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,12.0,2.0,23.0
24370,88.0,136.0,22.2,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,12.0,1.0,22.0
24371,88.0,65.0,9.71,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,12.0,0.0,21.0
24372,88.0,82.0,14.8,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,12.0,5.0,19.0
24373,88.0,7.0,10.11,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,12.0,4.0,18.0
24374,88.0,133.0,9.92,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,12.0,4.0,18.0
24375,88.0,2.0,7.22,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,12.0,3.0,17.0
24376,88.0,79.0,9.52,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,12.0,3.0,17.0
24377,88.0,33.0,5.03,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,12.0,2.0,16.0
24378,88.0,70.0,6.44,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,12.0,2.0,16.0
24379,88.0,91.0,20.79,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,12.0,1.0,15.0
24380,88.0,4.0,3.36,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,12.0,1.0,15.0
24381,88.0,139.0,10.3,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,12.0,1.0,15.0
24382,88.0,6.0,6.58,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,12.0,0.0,14.0
24383,88.0,56.0,8.4,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,12.0,0.0,14.0
24384,88.0,104.0,10.6,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,12.0,6.0,13.0
24385,88.0,118.0,16.98,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,12.0,4.0,11.0
24386,88.0,132.0,19.66,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,12.0,3.0,10.0
24387,88.0,119.0,17.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,12.0,2.0,9.0
24388,88.0,113.0,16.51,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,12.0,1.0,8.0
24389,88.0,3.0,1.96,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,12.0,0.0,7.0
24390,88.0,4.0,4.36,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,12.0,0.0,7.0
24391,88.0,95.0,11.2,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,12.0,0.0,7.0
24392,88.0,42.0,4.3,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,12.0,4.0,4.0
24393,88.0,6.0,11.02,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,12.0,4.0,4.0
24394,88.0,117.0,7.28,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,12.0,4.0,4.0
24395,88.0,7.0,10.03,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,12.0,3.0,3.0
24396,88.0,76.0,6.44,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,12.0,3.0,3.0
24397,88.0,40.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,12.0,2.0,2.0
24398,88.0,127.0,18.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,12.0,2.0,2.0
24399,88.0,119.0,18.81,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,12.0,1.0,1.0
24400,88.0,3.0,13.16,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,0.0,30.0
24401,88.0,119.0,6.5,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,0.0,30.0
24402,88.0,109.0,19.9,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,5.0,28.0
24403,88.0,121.0,17.98,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,4.0,27.0
24404,88.0,119.0,18.89,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,3.0,26.0
24405,88.0,96.0,13.87,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,2.0,25.0
24406,88.0,101.0,14.56,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,1.0,24.0
24407,88.0,61.0,16.1,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,0.0,23.0
24408,88.0,59.0,12.54,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,0.0,23.0
24409,88.0,138.0,13.2,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,6.0,22.0
24410,88.0,6.0,10.61,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,4.0,20.0
24411,88.0,116.0,7.84,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,4.0,20.0
24412,88.0,128.0,18.43,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,3.0,19.0
24413,88.0,3.0,6.48,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,2.0,18.0
24414,88.0,131.0,10.92,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,2.0,18.0
24415,88.0,116.0,19.32,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,1.0,17.0
24416,88.0,3.0,12.02,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,0.0,16.0
24417,88.0,97.0,6.72,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,0.0,16.0
24418,88.0,139.0,16.25,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,5.0,14.0
24419,88.0,122.0,17.64,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,4.0,13.0
24420,88.0,3.0,9.56,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,3.0,12.0
24421,88.0,114.0,6.9,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,3.0,12.0
24422,88.0,119.0,17.21,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,2.0,11.0
24423,88.0,129.0,19.55,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,1.0,10.0
24424,88.0,90.0,16.7,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,0.0,9.0
24425,88.0,42.0,5.51,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,6.0,8.0
24426,88.0,73.0,12.4,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,5.0,7.0
24427,88.0,80.0,13.67,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,4.0,6.0
24428,88.0,35.0,7.9,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,3.0,5.0
24429,88.0,9.0,9.27,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,3.0,5.0
24430,88.0,126.0,6.78,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,11.0,3.0,5.0
