,power(kW),quantity(kWh),odometer,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,ecr_deviation,trip_distance(km),month,weekday,day
8783,49.0,5.57,163132.0,3.0,1,0,1,1.0,11.51,0,0,-1.99,48.4,7,3,26
7286,85.0,0.33,77814.0,3.0,0,1,0,2.0,12.1,0,1,-0.5999999999999996,82.0,10,4,26
20093,35.0,14.3,108051.0,2.0,1,1,1,1.0,19.32,0,1,6.82,74.0,2,5,3
9973,49.0,7.05,146286.0,3.0,1,0,1,1.0,13.38,0,0,-0.1199999999999992,52.7,10,2,25
8545,49.0,7.8,151869.0,2.0,1,0,1,1.0,16.02,0,0,2.52,48.7,2,0,26
14181,49.0,12.67,67204.0,3.0,1,0,1,1.0,11.99,0,0,-0.5099999999999998,109.8,7,3,7
17762,35.0,8.8,49566.0,3.0,1,1,1,1.0,12.57,1,0,0.0700000000000002,70.0,7,4,24
6875,85.0,13.0,73897.0,3.0,0,1,0,1.0,12.5,0,0,-0.1999999999999993,98.0,9,6,30
18355,35.0,4.8,118427.0,3.0,0,0,1,3.0,17.14,0,0,4.640000000000001,28.0,7,6,1
19822,35.0,5.7,178383.0,3.0,1,1,1,1.0,13.57,0,1,1.0700000000000005,42.0,4,3,22
2143,278.0,30.0,142294.0,2.0,1,0,1,1.0,28.34,0,0,12.239999999999998,108.0,2,5,12
20995,132.0,25.34,30899.0,3.0,1,1,0,2.0,22.7,0,1,6.099999999999998,124.0,12,1,26
8314,49.0,14.98,77611.0,2.0,1,1,1,3.0,14.45,0,0,0.9499999999999992,68.7,12,2,24
13406,85.0,14.4,59348.0,2.0,1,0,1,2.0,14.1,0,0,1.4000000000000004,102.0,11,6,12
2446,278.0,21.0,149555.0,3.0,0,0,1,1.0,21.56,0,0,5.459999999999997,84.0,8,2,17
18994,35.0,6.8,120601.0,3.0,1,1,1,1.0,13.6,1,0,1.0999999999999996,50.0,7,5,28
21442,132.0,14.0,34425.0,3.0,1,1,1,2.0,20.59,0,1,3.9899999999999984,68.0,2,2,14
11698,85.0,1.28,7923.0,3.0,1,1,1,2.0,6.4,0,0,-6.299999999999999,20.0,6,4,12
21257,132.0,11.62,42005.0,3.0,1,0,1,1.0,18.74,0,0,2.139999999999997,62.0,6,0,18
19456,35.0,5.6,145666.0,3.0,1,1,1,1.0,13.02,0,1,0.5199999999999996,43.0,9,1,10
14773,49.0,7.33,72554.0,3.0,1,0,1,1.0,12.73,0,0,0.2300000000000004,57.6,9,2,28
9078,49.0,12.4,109094.0,3.0,1,1,1,2.0,10.43,0,0,-3.0700000000000003,79.2,5,4,20
2400,278.0,27.0,52579.0,2.0,1,0,1,1.0,28.44,0,0,12.34,86.0,3,4,2
14792,49.0,5.61,28426.0,3.0,1,0,1,1.0,11.96,0,0,-0.5399999999999991,46.9,10,1,6
9534,49.0,6.76,142810.0,3.0,1,0,1,1.0,13.23,0,0,-0.2699999999999996,51.1,9,4,15
20303,35.0,4.2,49833.0,3.0,1,1,1,2.0,10.0,0,0,-2.5,42.0,7,1,28
18538,35.0,5.7,53223.0,3.0,1,1,1,1.0,13.9,0,1,1.4000000000000004,41.0,9,2,23
7518,80.0,14.6,14121.0,2.0,0,0,1,1.0,7.84,0,0,-7.16,294.0,5,5,11
14423,49.0,5.77,19246.0,3.0,1,0,1,1.0,12.3,0,0,-0.1999999999999993,46.9,5,2,13
8086,80.0,13.36,77422.0,3.0,1,0,1,2.0,14.97,0,0,-0.0299999999999993,53.0,6,3,23
23198,278.0,10.0,140155.0,2.0,0,0,1,1.0,28.46,0,0,12.36,45.0,12,2,8
10238,49.0,4.06,182401.0,3.0,0,1,1,1.0,14.26,0,0,0.7599999999999998,42.4,4,5,27
7056,85.0,14.62,96004.0,3.0,0,1,1,2.0,13.2,0,0,0.5,125.0,6,1,4
9302,49.0,6.26,151460.0,2.0,1,0,1,1.0,14.95,0,0,1.4499999999999993,47.0,2,6,18
16486,88.0,17.75,6732.0,3.0,1,1,1,2.0,15.53,0,0,2.338644558918237,114.3,2,5,10
21544,132.0,27.0,78649.0,1.0,1,1,1,1.0,17.7,0,0,1.099999999999998,34.0,3,2,4
21900,132.0,6.0,50862.0,1.0,1,1,1,1.0,18.68,0,1,2.0799999999999983,74.0,11,3,15
22848,278.0,26.0,79615.0,2.0,0,1,1,1.0,25.38,0,0,9.279999999999998,204.0,1,0,28
19442,35.0,10.2,85096.0,2.0,1,1,1,1.0,19.62,0,1,7.120000000000001,52.0,12,4,23
18599,35.0,5.6,93891.0,3.0,1,1,1,3.0,13.66,0,0,1.16,41.0,5,3,11
12233,85.0,4.01,14359.0,3.0,1,0,1,2.0,11.8,0,0,-0.8999999999999986,34.0,10,6,4
6062,85.0,2.65,35467.0,2.0,0,0,1,2.0,14.2,0,1,1.5,21.0,12,3,28
7309,85.0,17.23,46455.0,2.0,0,1,0,2.0,15.5,0,1,2.8000000000000007,86.0,3,3,15
10007,49.0,3.3,155102.0,3.0,0,1,0,1.0,10.85,0,0,-2.6500000000000004,45.4,4,6,15
16411,88.0,1.9,36716.0,3.0,1,0,0,2.0,10.73,0,0,2.338644558918237,17.7,9,6,29
16851,88.0,8.8,5694.0,3.0,0,0,0,2.0,14.39,0,0,2.338644558918237,61.2,1,1,23
20968,132.0,8.16,69893.0,3.0,1,0,1,2.0,15.2,0,0,-1.400000000000002,50.0,9,5,14
21323,132.0,7.55,78216.0,1.0,1,0,0,3.0,20.41,0,0,3.809999999999999,37.0,2,5,22
6689,85.0,8.25,29434.0,2.0,1,1,0,2.0,15.3,0,1,2.6000000000000014,89.0,11,3,9
14670,49.0,7.3,34429.0,2.0,1,0,1,1.0,14.63,0,0,2.130000000000001,49.9,2,4,5
19135,35.0,4.8,44892.0,3.0,1,1,1,1.0,11.43,0,0,-1.0700000000000005,42.0,5,1,12
8384,49.0,8.0,117868.0,3.0,0,1,1,1.0,11.43,0,0,-2.0700000000000003,59.5,9,0,12
13193,85.0,11.7,21345.0,2.0,0,0,1,2.0,14.1,0,0,1.4000000000000004,83.0,2,0,29
9574,49.0,11.55,89909.0,3.0,1,1,1,1.0,11.12,0,0,-2.380000000000001,103.9,7,4,17
20094,35.0,5.4,94163.0,3.0,1,1,1,1.0,12.86,0,0,0.3599999999999994,42.0,5,0,15
20500,35.0,8.7,109714.0,2.0,1,1,1,1.0,20.71,0,1,8.21,42.0,2,1,27
19277,35.0,5.5,129805.0,2.0,0,0,1,1.0,22.0,0,1,9.5,25.0,1,5,5
19158,35.0,8.1,104803.0,2.0,1,1,1,1.0,18.84,0,1,6.34,43.0,11,2,8
2204,278.0,9.0,63439.0,3.0,1,1,1,1.0,21.88,0,0,5.779999999999998,170.0,7,0,9
10655,49.0,7.51,52590.0,3.0,1,0,1,1.0,11.77,0,0,-1.7300000000000004,55.8,11,4,8
18075,35.0,5.2,114016.0,3.0,1,1,1,1.0,12.38,0,0,-0.1199999999999992,42.0,4,4,27
7323,85.0,17.14,96422.0,3.0,0,1,1,2.0,12.9,0,0,0.200000000000001,122.0,6,3,6
10573,49.0,11.5,64813.0,3.0,1,0,1,1.0,11.69,0,0,-1.8100000000000005,43.7,5,4,30
7246,85.0,10.06,59421.0,3.0,0,1,0,2.0,11.7,0,0,-1.0,86.0,6,0,18
6282,85.0,3.72,54167.0,3.0,1,0,0,3.0,12.4,0,0,-0.2999999999999989,4.0,5,4,11
19866,35.0,5.7,75067.0,2.0,1,1,1,1.0,13.57,1,0,1.0700000000000005,42.0,7,2,20
20321,35.0,6.9,159343.0,3.0,1,0,1,1.0,15.33,0,0,2.83,45.0,4,1,28
7095,85.0,8.17,84407.0,2.0,0,1,0,3.0,20.3,0,1,7.600000000000001,49.0,3,5,9
20175,35.0,8.9,173496.0,2.0,1,1,1,1.0,21.19,0,1,8.690000000000001,42.0,1,4,29
9445,49.0,5.34,165526.0,3.0,1,1,1,1.0,16.95,0,0,3.45,31.5,8,3,30
13058,85.0,41.1,20072.0,2.0,0,1,1,2.0,15.0,0,0,2.3000000000000007,274.0,1,5,30
22924,278.0,1.0,125329.0,2.0,0,0,1,1.0,22.03,0,0,5.93,32.0,10,2,28
6321,85.0,2.97,51769.0,3.0,1,1,0,2.0,10.3,0,0,-2.3999999999999986,46.0,4,5,21
9892,49.0,3.9,176726.0,2.0,1,1,1,1.0,14.47,0,0,0.9700000000000006,40.6,2,5,2
19582,35.0,10.0,34806.0,2.0,1,0,1,1.0,22.73,0,1,10.23,44.0,12,1,30
21162,132.0,18.89,95534.0,3.0,1,0,1,3.0,15.54,0,0,-1.0600000000000025,18.0,8,5,7
19541,35.0,13.3,156844.0,2.0,1,0,1,1.0,17.05,0,1,4.550000000000001,78.0,3,6,8
9739,49.0,15.98,41131.0,3.0,0,1,1,1.0,13.09,0,0,-0.4100000000000001,122.1,4,6,28
17827,35.0,7.9,135845.0,2.0,1,1,1,1.0,11.45,0,0,-1.0500000000000007,69.0,3,5,30
6939,85.0,9.93,47318.0,2.0,0,1,0,2.0,15.5,0,1,2.8000000000000007,46.0,3,1,20
10969,49.0,4.8,115792.0,3.0,1,0,0,1.0,11.34,0,0,-2.16,0.2,9,5,3
16617,88.0,9.48,49648.0,3.0,1,1,1,2.0,10.33,0,0,2.338644558918237,91.7,9,2,16
11361,85.0,30.1,27323.0,3.0,1,1,1,1.0,12.4,0,0,-0.2999999999999989,243.0,6,6,5
10721,49.0,3.12,180126.0,3.0,0,0,1,1.0,13.44,0,0,-0.0600000000000005,38.7,4,4,5
6441,85.0,15.94,27748.0,3.0,0,1,0,2.0,13.1,0,0,0.4000000000000003,80.0,10,2,25
19580,35.0,6.8,35451.0,2.0,1,1,1,1.0,16.19,0,1,3.690000000000001,42.0,1,1,13
17359,88.0,9.95,4738.0,3.0,0,0,0,2.0,14.38,0,0,2.338644558918237,69.2,1,2,3
22504,278.0,9.0,58937.0,3.0,1,0,1,1.0,20.39,0,0,4.289999999999999,81.0,6,0,4
9192,49.0,8.14,175509.0,2.0,1,0,1,1.0,15.5,0,0,2.0,52.5,1,4,11
6758,85.0,4.09,66994.0,3.0,0,1,0,2.0,13.4,0,0,0.7000000000000011,77.0,8,1,14
7022,85.0,11.35,38829.0,2.0,0,1,0,2.0,13.2,0,1,0.5,87.0,1,1,23
7191,85.0,12.61,39262.0,2.0,0,1,0,3.0,16.8,0,1,4.100000000000001,87.0,1,4,26
21160,132.0,8.4,104311.0,3.0,1,0,1,1.0,44.21,0,1,27.61,19.0,3,4,4
6690,85.0,10.53,20832.0,3.0,0,1,0,2.0,10.8,0,0,-1.8999999999999984,84.0,9,1,5
9126,49.0,9.9,169462.0,3.0,0,0,1,1.0,11.23,0,0,-2.27,40.7,9,5,29
14637,49.0,8.0,70320.0,3.0,1,1,1,1.0,12.14,0,0,-0.3599999999999994,65.9,9,6,4
18155,35.0,11.76,105088.0,2.0,1,1,1,1.0,23.52,0,1,11.02,50.0,12,6,10
8635,49.0,13.34,76282.0,2.0,1,0,1,1.0,13.5,0,0,0.0,104.0,12,2,3
14374,49.0,3.64,8881.0,2.0,1,0,1,2.0,16.22,0,0,3.719999999999999,42.0,12,6,1
20938,132.0,1.14,90134.0,3.0,1,0,0,2.0,10.36,0,0,-6.240000000000002,11.0,5,5,1
19251,35.0,5.1,160239.0,3.0,1,1,1,1.0,12.14,0,0,-0.3599999999999994,42.0,5,3,14
21327,132.0,21.4,36444.0,3.0,1,1,1,2.0,24.21,0,1,7.609999999999999,69.0,3,0,19
7367,85.0,8.06,97989.0,3.0,0,1,1,2.0,11.2,0,0,-1.5,84.0,6,1,18
18707,35.0,9.9,102202.0,3.0,1,0,1,1.0,15.47,0,1,2.9700000000000006,64.0,9,1,26
6072,85.0,15.81,50935.0,3.0,0,1,0,1.0,16.3,0,1,3.6000000000000014,97.0,4,6,15
20932,132.0,4.0,61364.0,1.0,1,0,1,1.0,16.8,0,0,0.1999999999999993,68.0,5,2,15
7823,80.0,9.62,20534.0,3.0,1,0,1,1.0,15.9,0,0,0.9000000000000004,114.0,9,5,21
22796,278.0,15.0,9417.0,3.0,1,0,1,1.0,23.81,0,0,7.709999999999997,63.0,6,5,25
1733,278.0,33.0,80032.0,2.0,1,1,1,1.0,27.73,0,0,11.63,119.0,1,3,31
21437,132.0,20.05,28706.0,3.0,1,1,1,3.0,26.01,0,1,9.41,66.0,11,3,30
6421,85.0,10.4,31730.0,2.0,0,1,0,2.0,15.5,0,1,2.8000000000000007,82.0,12,4,1
17943,35.0,7.4,153341.0,2.0,1,1,1,1.0,17.21,0,1,4.710000000000001,43.0,1,3,16
19076,35.0,7.2,83126.0,2.0,1,1,1,1.0,17.14,0,1,4.640000000000001,42.0,11,5,26
14889,49.0,6.99,57024.0,2.0,1,0,1,1.0,14.44,0,0,1.9399999999999995,48.4,1,4,21
23237,278.0,7.0,71870.0,3.0,1,0,1,1.0,22.93,0,0,6.829999999999998,19.0,10,2,3
21419,132.0,4.24,91654.0,3.0,1,0,0,2.0,12.8,0,0,-3.8000000000000007,29.0,6,6,6
7273,85.0,0.01,105420.0,3.0,0,1,1,1.0,14.2,0,0,1.5,84.0,8,3,1
6121,85.0,17.65,52533.0,3.0,0,1,0,2.0,14.7,0,0,2.0,86.0,4,3,26
17781,35.0,13.8,54339.0,3.0,1,1,1,1.0,14.23,0,1,1.7300000000000004,97.0,10,3,8
14255,49.0,8.95,39801.0,3.0,1,1,1,1.0,12.77,0,0,0.2699999999999996,70.1,5,5,15
17147,88.0,13.46,26867.0,3.0,1,1,1,2.0,14.67,0,0,2.338644558918237,91.7,3,0,4
22188,278.0,55.0,25110.0,2.0,1,1,1,1.0,25.35,0,0,9.25,217.0,2,4,17
21218,132.0,24.79,97199.0,3.0,0,1,1,2.0,14.5,0,0,-2.1000000000000014,156.0,9,6,12
18336,35.0,6.8,31065.0,2.0,1,1,1,1.0,16.19,0,1,3.690000000000001,42.0,11,1,4
14868,49.0,6.22,60140.0,2.0,1,0,1,1.0,13.43,0,0,0.9299999999999996,46.3,3,0,21
2437,278.0,21.0,86053.0,3.0,0,1,0,1.0,26.17,0,0,10.07,191.0,4,6,14
14390,49.0,5.85,25128.0,3.0,1,0,1,1.0,12.53,0,0,0.0299999999999993,46.7,8,0,3
10414,49.0,8.61,168954.0,3.0,1,1,1,1.0,12.71,0,0,-0.7899999999999991,31.1,9,5,22
14960,49.0,5.9,27935.0,3.0,1,0,1,1.0,11.78,0,0,-0.7200000000000006,50.1,9,4,25
16700,88.0,19.26,22588.0,3.0,1,1,1,2.0,14.42,0,0,2.338644558918237,133.6,12,3,20
1873,278.0,11.72,132676.0,3.0,1,0,1,1.0,22.27,0,0,6.169999999999998,61.0,7,4,23
6223,85.0,14.5,34962.0,2.0,0,0,1,2.0,16.5,0,1,3.8000000000000007,81.0,12,6,24
1493,278.0,35.0,79062.0,2.0,1,1,1,1.0,28.05,0,0,11.95,168.0,1,4,18
9604,49.0,6.93,78509.0,2.0,1,0,1,1.0,13.23,0,0,-0.2699999999999996,52.4,1,4,16
8490,49.0,7.7,155916.0,3.0,0,0,1,1.0,11.88,0,0,-1.6199999999999992,44.5,4,5,28
19532,35.0,5.2,123583.0,3.0,1,1,1,1.0,12.68,0,0,0.1799999999999997,41.0,9,0,24
18144,35.0,6.9,172919.0,2.0,1,1,1,1.0,16.05,0,1,3.5500000000000007,43.0,1,2,20
8259,49.0,6.89,103084.0,2.0,1,0,1,1.0,13.73,0,0,0.2300000000000004,50.2,2,1,2
6880,85.0,14.1,82569.0,2.0,0,1,0,1.0,17.9,0,1,5.199999999999999,55.0,2,2,13
16823,88.0,21.9,21454.0,3.0,1,1,1,2.0,14.32,0,0,2.338644558918237,152.9,12,3,6
20027,35.0,15.0,74757.0,2.0,1,1,1,1.0,14.15,0,0,1.6500000000000004,106.0,7,6,17
2149,278.0,15.0,9417.0,3.0,1,0,1,1.0,23.81,0,0,7.709999999999997,63.0,6,5,25
9151,49.0,5.48,102120.0,2.0,1,0,0,1.0,14.03,0,0,0.5299999999999994,3.8,1,5,23
12147,85.0,1.86,40804.0,2.0,1,1,1,2.0,9.3,0,0,-3.3999999999999986,20.0,1,0,30
17514,35.0,5.6,166814.0,3.0,1,1,1,1.0,13.02,0,0,0.5199999999999996,43.0,10,3,1
17098,88.0,12.02,18658.0,3.0,0,1,0,2.0,13.34,0,0,2.338644558918237,90.1,10,4,26
6669,85.0,10.04,46542.0,2.0,0,1,0,2.0,16.0,0,1,3.3000000000000007,46.0,3,3,15
2436,278.0,44.33,135770.0,3.0,0,1,0,1.0,18.78,0,0,2.68,112.0,8,6,29
21920,132.0,27.82,103578.0,1.0,0,1,1,1.0,24.08,0,1,7.479999999999997,128.0,2,6,6
19893,35.0,5.3,94605.0,3.0,1,1,1,1.0,12.62,0,0,0.1199999999999992,42.0,5,0,22
19319,35.0,4.8,48612.0,3.0,1,1,1,1.0,11.43,0,0,-1.0700000000000005,42.0,7,0,13
18745,35.0,13.0,18315.0,3.0,1,0,1,3.0,15.858868859523142,1,0,2.338644558918237,90.0,4,5,12
2635,278.0,29.0,125576.0,2.0,0,0,1,1.0,22.03,0,0,5.93,70.0,11,0,2
14946,49.0,5.85,38419.0,3.0,1,0,1,1.0,12.29,0,0,-0.2100000000000008,47.6,4,2,21
19106,35.0,6.9,81818.0,2.0,1,1,1,1.0,16.43,0,1,3.93,42.0,11,2,9
23183,278.0,13.0,114437.0,2.0,1,0,1,1.0,23.95,0,0,7.849999999999998,101.0,3,4,27
10010,49.0,8.5,25271.0,3.0,1,0,1,1.0,11.87,0,0,-1.6300000000000008,111.4,7,6,8
11063,49.0,10.94,76111.0,2.0,1,0,1,1.0,13.14,0,0,-0.3599999999999994,69.5,11,4,28
18670,35.0,5.4,43022.0,3.0,1,1,1,1.0,12.86,0,0,0.3599999999999994,42.0,4,0,20
6730,85.0,9.37,89140.0,2.0,0,0,1,2.0,12.3,0,0,-0.3999999999999986,100.0,4,2,17
19980,35.0,6.5,169157.0,2.0,1,1,1,1.0,15.48,0,1,2.9800000000000004,42.0,11,1,10
20512,35.0,5.9,93725.0,3.0,1,1,1,1.0,14.05,0,0,1.5500000000000007,42.0,5,1,9
9959,49.0,6.65,91394.0,3.0,1,0,1,1.0,11.48,1,0,-2.02,103.4,8,4,7
10003,49.0,7.29,132840.0,3.0,1,0,1,1.0,11.93,0,0,-1.5700000000000005,61.1,5,0,15
6812,85.0,12.26,82729.0,2.0,0,1,1,1.0,17.7,0,1,5.0,59.0,2,6,17
18377,35.0,17.8,59853.0,2.0,1,1,1,1.0,17.8,0,1,5.300000000000001,100.0,12,3,17
19872,35.0,6.7,55107.0,2.0,1,1,1,3.0,15.95,0,1,3.45,42.0,10,0,19
17788,35.0,7.3,158139.0,2.0,1,1,1,1.0,16.59,0,1,4.09,44.0,3,4,27
23200,278.0,9.0,17463.0,2.0,1,0,1,1.0,27.48,0,0,11.38,81.0,11,4,4
10791,49.0,3.15,20834.0,3.0,1,0,1,2.0,11.16,0,0,-2.34,113.3,5,1,8
17285,88.0,1.88,49783.0,3.0,1,0,0,2.0,9.74,0,0,2.338644558918237,19.3,9,6,20
19779,35.0,7.3,36686.0,2.0,1,1,1,1.0,17.38,0,1,4.879999999999999,42.0,1,2,28
6982,85.0,10.18,53874.0,3.0,0,1,0,2.0,11.3,0,0,-1.3999999999999986,87.0,5,1,8
17937,35.0,4.9,95925.0,3.0,1,1,1,1.0,11.67,0,0,-0.8300000000000001,42.0,6,2,21
2409,278.0,48.0,55687.0,3.0,1,1,1,3.0,22.66,0,0,6.559999999999999,114.0,4,1,24
6699,85.0,5.04,81028.0,2.0,0,0,1,1.0,15.6,0,1,2.9000000000000004,60.0,1,3,10
19674,35.0,6.8,82999.0,2.0,1,1,1,1.0,16.19,0,1,3.690000000000001,42.0,11,3,24
15023,49.0,6.13,63265.0,3.0,0,1,1,1.0,12.1,0,0,-0.4000000000000003,31.4,5,6,15
17343,88.0,19.13,10213.0,3.0,1,1,1,2.0,13.51,0,0,2.338644558918237,141.6,4,5,28
8559,49.0,12.0,9143.0,3.0,1,0,1,1.0,12.11,0,0,-1.3900000000000006,99.1,11,2,2
22695,278.0,26.0,74895.0,2.0,1,0,1,1.0,25.29,0,0,9.189999999999998,95.0,11,5,10
13360,85.0,35.6,43104.0,2.0,0,1,0,2.0,12.5,0,0,-0.1999999999999993,285.0,3,6,12
19469,35.0,6.0,30771.0,2.0,1,0,1,1.0,16.22,0,1,3.719999999999999,37.0,10,6,26
1615,278.0,42.0,88470.0,3.0,1,0,1,1.0,20.4,0,0,4.299999999999997,195.0,5,6,5
10057,49.0,11.0,35529.0,2.0,1,1,1,1.0,14.71,0,0,1.2100000000000009,74.8,12,4,28
20979,132.0,13.38,66824.0,3.0,1,1,1,1.0,18.03,1,0,1.4299999999999995,97.0,7,2,24
10517,49.0,10.32,77311.0,2.0,1,1,1,1.0,15.38,0,0,1.8800000000000008,67.1,12,6,21
18723,35.0,12.1,103134.0,3.0,1,1,1,1.0,14.76,0,0,2.26,82.0,10,3,12
20971,132.0,16.23,31135.0,3.0,1,1,0,2.0,24.7,0,1,8.099999999999998,115.0,12,4,29
8979,49.0,5.1,82647.0,3.0,1,0,1,1.0,12.11,0,0,-1.3900000000000006,14.5,4,5,4
9790,49.0,13.27,53019.0,3.0,1,0,1,1.0,13.22,0,1,-0.2799999999999993,100.4,11,4,15
14391,49.0,5.93,41354.0,3.0,1,0,1,1.0,11.96,0,0,-0.5399999999999991,49.6,6,3,10
21997,132.0,13.1,25189.0,3.0,1,1,1,1.0,23.51,0,0,6.91,13.0,9,5,23
14976,49.0,6.78,58182.0,2.0,1,0,1,1.0,13.61,0,0,1.1099999999999994,49.8,2,0,14
20513,35.0,6.9,154227.0,2.0,1,1,1,1.0,16.05,0,1,3.5500000000000007,43.0,1,2,29
1691,278.0,28.0,150081.0,3.0,0,1,1,1.0,21.56,0,0,5.459999999999997,147.0,8,1,23
19614,35.0,11.4,45161.0,3.0,1,0,1,1.0,15.83,1,1,3.33,72.0,5,5,16
22854,278.0,17.0,44499.0,2.0,1,0,1,1.0,27.02,0,0,10.919999999999998,92.0,11,2,29
10614,49.0,4.11,165845.0,3.0,0,1,0,1.0,11.57,0,0,-1.93,36.6,8,4,31
21362,132.0,15.0,33097.0,3.0,1,1,1,1.0,16.85,0,0,0.25,89.0,1,2,24
21342,132.0,1.72,102999.0,1.0,1,0,0,1.0,22.46,0,1,5.859999999999999,16.0,1,1,18
7696,80.0,14.24,68578.0,2.0,1,0,1,2.0,21.1,0,1,6.100000000000001,2.0,12,3,2
19072,35.0,7.1,118742.0,3.0,1,0,1,1.0,12.46,0,0,-0.0399999999999991,57.0,7,3,5
23047,278.0,27.0,52579.0,2.0,1,0,1,1.0,28.44,0,0,12.34,86.0,3,4,2
7024,85.0,10.18,55698.0,3.0,0,1,0,2.0,11.7,0,0,-1.0,87.0,5,1,22
8810,49.0,6.1,156696.0,3.0,1,0,1,1.0,12.5,0,0,-1.0,48.8,5,4,11
22931,278.0,51.0,53711.0,2.0,1,1,1,1.0,26.0,0,0,9.9,253.0,3,2,14
6181,85.0,19.5,104175.0,3.0,0,1,1,1.0,12.9,0,0,0.200000000000001,122.0,7,2,24
20277,35.0,5.5,19728.0,3.0,1,1,1,1.0,13.1,0,0,0.5999999999999996,42.0,5,0,5
17682,35.0,10.5,123025.0,3.0,1,0,1,1.0,14.0,0,0,1.5,75.0,9,6,16
6952,85.0,7.64,85316.0,2.0,0,0,1,2.0,14.0,0,0,1.3000000000000007,84.0,3,4,22
16954,88.0,1.76,10335.0,3.0,1,0,0,2.0,15.62,0,0,2.338644558918237,11.3,5,1,1
6103,85.0,12.68,112768.0,3.0,0,1,1,1.0,14.2,0,0,1.5,96.0,9,4,20
18591,35.0,5.5,114298.0,3.0,1,1,1,1.0,13.41,0,0,0.91,41.0,5,2,2
21736,132.0,5.5,34326.0,3.0,1,1,1,2.0,20.21,0,1,3.61,115.0,2,1,13
18947,35.0,5.7,115236.0,3.0,1,1,1,1.0,13.9,0,0,1.4000000000000004,41.0,5,1,15
17357,88.0,3.34,49990.0,3.0,1,0,0,2.0,12.21,0,0,2.338644558918237,27.4,9,4,25
22884,278.0,9.19,131373.0,3.0,1,0,1,1.0,21.27,0,0,5.169999999999998,50.0,6,0,28
9845,49.0,6.05,188521.0,3.0,0,0,1,1.0,11.96,0,0,-1.5399999999999991,10.9,8,0,5
11072,49.0,13.0,108782.0,3.0,1,0,1,1.0,12.6,0,1,-0.9000000000000004,103.2,5,3,19
7609,80.0,5.78,79592.0,3.0,1,0,1,2.0,13.37,0,0,-1.6300000000000008,70.0,8,1,9
19417,35.0,8.9,54944.0,3.0,1,1,1,1.0,16.79,0,1,4.289999999999999,53.0,10,4,16
23042,278.0,18.0,128091.0,2.0,1,0,1,1.0,27.0,0,0,10.9,89.0,1,1,19
11544,85.0,1.72,14589.0,3.0,1,0,1,1.0,7.5,0,1,-5.199999999999999,23.0,10,4,9
18634,35.0,6.6,171994.0,2.0,1,0,0,1.0,28.7,0,1,16.2,23.0,1,0,4
16928,88.0,11.9,9972.0,3.0,1,1,0,2.0,12.97,0,0,2.338644558918237,91.7,4,2,25
18341,35.0,10.8,156118.0,2.0,1,1,1,1.0,18.31,0,1,5.809999999999999,59.0,2,2,26
21298,132.0,9.0,98137.0,3.0,1,0,0,1.0,19.59,0,0,2.9899999999999984,66.0,10,5,9
14758,49.0,8.01,53841.0,2.0,0,1,0,1.0,15.76,0,1,3.26,52.7,12,4,3
10284,49.0,8.1,139021.0,3.0,0,1,1,1.0,11.04,0,0,-2.460000000000001,82.3,8,2,2
16962,88.0,20.7,41920.0,3.0,1,1,1,2.0,14.45,0,0,2.338644558918237,143.2,12,3,19
8475,49.0,12.08,81056.0,2.0,1,0,1,1.0,12.87,0,0,-0.6300000000000008,100.2,3,2,4
20741,132.0,1.64,105531.0,3.0,1,0,0,1.0,16.91,0,0,0.3099999999999987,4.0,4,0,25
8238,49.0,5.59,156958.0,3.0,1,0,1,1.0,11.56,0,0,-1.9399999999999995,46.3,5,2,16
19936,35.0,5.4,119649.0,3.0,1,1,1,1.0,12.86,0,0,0.3599999999999994,42.0,7,0,16
21901,132.0,18.0,96123.0,3.0,0,1,1,1.0,19.18,0,0,2.5799999999999983,3.0,8,0,23
14156,49.0,10.85,42722.0,3.0,1,1,1,1.0,11.54,1,0,-0.9600000000000009,94.0,7,5,3
7781,80.0,11.5,76510.0,3.0,1,1,1,2.0,13.61,0,0,-1.3900000000000006,100.0,6,2,15
6628,85.0,15.25,39584.0,2.0,0,1,0,2.0,16.2,0,1,3.5,82.0,1,6,28
1842,278.0,12.0,36957.0,3.0,1,0,1,1.0,23.37,0,0,7.27,21.0,7,5,29
21331,132.0,28.85,25894.0,3.0,1,1,1,1.0,19.19,0,0,2.59,67.0,10,1,3
1898,278.0,23.0,56490.0,3.0,1,1,1,1.0,21.77,0,0,5.669999999999998,78.0,5,2,2
16694,88.0,15.88,28946.0,3.0,1,1,1,2.0,12.81,0,0,2.338644558918237,123.9,4,4,12
22730,278.0,35.0,34104.0,3.0,1,1,0,1.0,20.38,0,0,4.279999999999998,194.0,5,0,29
22980,278.0,16.0,120468.0,3.0,1,0,1,1.0,21.59,0,0,5.489999999999998,53.0,7,4,31
21623,132.0,22.9,88280.0,3.0,1,0,1,1.0,19.6,0,0,3.0,111.0,4,5,3
21689,132.0,6.41,69151.0,3.0,1,0,0,1.0,14.57,0,0,-2.030000000000001,44.0,9,6,1
21907,132.0,13.67,60049.0,1.0,1,0,1,2.0,19.53,0,0,2.93,70.0,4,0,1
6081,85.0,7.85,92820.0,3.0,0,1,1,2.0,14.4,0,1,1.700000000000001,85.0,5,2,15
