,power(kW),quantity(kWh),odometer,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,ecr_deviation,trip_distance(km),month,weekday,day
14240,49.0,7.2,12195.0,2.0,1,0,1,1.0,15.29,0,0,1.7899999999999991,47.1,12,4,30
30837,278.0,8.0,116436.0,3.0,1,0,1,1.0,20.53,0,0,4.43,3.0,6,1,2
25542,35.0,7.2,172037.0,2.0,1,1,1,1.0,16.74,0,1,4.239999999999998,43.0,1,0,4
5467,85.0,14.9,71163.0,3.0,0,1,0,2.0,12.8,0,1,0.1000000000000014,103.0,9,4,14
27377,35.0,6.2,79917.0,2.0,1,1,1,1.0,14.42,0,1,1.92,43.0,10,1,11
31696,278.0,24.0,13799.0,3.0,1,0,1,1.0,21.02,0,0,4.919999999999998,123.0,8,0,22
17734,49.0,6.22,60140.0,2.0,1,0,1,1.0,13.43,0,0,0.9299999999999996,46.3,3,0,21
8858,49.0,9.26,87812.0,3.0,1,0,1,1.0,11.44,0,0,-2.0600000000000005,47.1,6,2,17
6205,85.0,8.35,20591.0,3.0,0,1,0,2.0,11.5,0,0,-1.1999999999999993,83.0,9,0,4
5145,85.0,3.66,91787.0,3.0,0,0,1,2.0,12.6,0,0,-0.0999999999999996,93.0,5,0,6
26008,35.0,7.3,150078.0,2.0,1,1,1,1.0,16.98,0,1,4.48,43.0,11,4,22
29471,132.0,28.06,92003.0,3.0,1,1,1,2.0,20.32,0,0,3.719999999999999,41.0,6,6,13
31677,278.0,20.0,16042.0,3.0,1,0,1,1.0,23.19,0,0,7.09,64.0,10,2,12
27902,35.0,5.9,52055.0,3.0,1,1,1,1.0,13.72,0,0,1.2200000000000006,43.0,9,1,8
8189,49.0,6.11,130788.0,3.0,1,0,1,1.0,12.94,0,0,-0.5600000000000005,47.2,4,5,22
6412,80.0,15.29,70018.0,2.0,1,0,1,2.0,22.36,0,1,7.359999999999999,99.0,1,5,1
7982,49.0,5.62,142095.0,3.0,1,0,1,1.0,12.92,0,0,-0.5800000000000001,43.5,9,5,2
8019,49.0,2.8,140112.0,3.0,1,0,0,1.0,11.43,0,0,-2.0700000000000003,0.8,8,1,8
5705,85.0,8.93,53469.0,3.0,0,1,0,1.0,14.2,0,0,1.5,91.0,5,4,4
13643,49.0,10.45,60027.0,3.0,1,0,1,1.0,11.18,0,0,-2.3200000000000003,93.5,4,4,4
30149,132.0,14.44,42694.0,3.0,1,1,1,3.0,20.4,0,0,3.799999999999997,66.0,6,2,27
5330,85.0,5.88,80278.0,2.0,0,1,1,1.0,18.1,0,1,5.400000000000002,63.0,12,3,20
27017,35.0,5.0,98071.0,3.0,1,1,1,1.0,11.9,0,0,-0.5999999999999996,42.0,7,0,17
9877,85.0,4.0,59737.0,2.0,1,1,1,2.0,19.9,0,0,7.199999999999999,20.0,11,0,20
29714,132.0,5.0,77570.0,1.0,1,0,1,2.0,12.82,0,0,-3.780000000000001,39.0,2,3,13
5511,85.0,10.88,68062.0,3.0,0,1,0,1.0,12.1,0,0,-0.5999999999999996,107.0,8,2,22
4914,85.0,1.8,111764.0,3.0,0,1,1,2.0,13.5,0,0,0.8000000000000007,43.0,9,5,14
27694,35.0,6.1,63059.0,2.0,1,1,1,1.0,14.52,0,1,2.02,42.0,2,1,9
8345,49.0,7.04,122363.0,2.0,1,0,1,1.0,13.62,0,0,0.1199999999999992,51.7,11,3,24
30630,278.0,21.0,136317.0,3.0,1,0,1,1.0,22.16,0,0,6.059999999999999,101.0,9,5,4
22667,88.0,9.0,52558.0,3.0,1,0,0,2.0,15.53,0,0,2.306997751726371,57.9,12,3,3
29398,132.0,11.0,97894.0,3.0,1,1,0,2.0,17.8,0,0,1.1999999999999993,179.0,10,5,2
23712,88.0,6.48,5641.0,3.0,0,0,0,2.0,16.78,0,0,2.306997751726371,38.6,1,6,21
30508,278.0,29.0,146703.0,3.0,0,1,1,1.0,22.43,0,0,6.329999999999998,132.0,5,2,18
25656,35.0,2.8,166994.0,3.0,1,0,0,1.0,21.54,0,0,9.04,13.0,10,0,5
5159,85.0,5.67,90660.0,3.0,0,1,1,1.0,13.3,0,0,0.6000000000000014,121.0,4,5,27
13741,49.0,10.6,52746.0,3.0,1,1,1,1.0,13.12,0,0,-0.3800000000000008,80.8,11,0,11
8373,49.0,7.89,120639.0,3.0,0,1,0,1.0,10.46,0,0,-3.039999999999999,74.3,10,6,23
17638,49.0,7.88,65808.0,3.0,0,1,1,1.0,11.8,0,0,-0.6999999999999993,117.0,6,5,18
30588,278.0,28.0,139909.0,2.0,0,0,1,1.0,26.61,0,0,10.509999999999998,14.0,12,4,3
18402,49.0,6.14,21311.0,3.0,1,0,1,1.0,12.71,0,0,0.2100000000000008,48.3,6,1,16
29628,132.0,27.36,83118.0,3.0,1,0,1,1.0,21.91,0,1,5.309999999999999,29.0,10,3,15
30583,278.0,14.0,140328.0,2.0,0,0,1,1.0,28.46,0,0,12.36,42.0,12,0,13
6855,80.0,22.5,22023.0,3.0,1,0,1,1.0,13.38,1,0,-1.6199999999999992,40.0,10,4,18
23302,88.0,8.7,16462.0,3.0,0,0,0,2.0,13.52,0,0,2.306997751726371,64.4,9,1,18
23441,88.0,10.83,12910.0,3.0,1,1,0,2.0,11.41,0,0,2.306997751726371,95.0,6,3,21
22777,88.0,4.49,47734.0,3.0,1,0,0,2.0,9.96,0,0,2.306997751726371,45.1,7,3,2
18011,49.0,4.91,42439.0,3.0,1,0,1,1.0,12.12,0,0,-0.3800000000000008,47.2,6,0,28
25982,35.0,6.8,151484.0,2.0,1,1,1,1.0,15.81,0,1,3.3100000000000005,43.0,12,1,10
18124,49.0,8.62,36760.0,2.0,1,0,1,1.0,13.72,0,0,1.2200000000000006,64.3,3,0,22
25946,35.0,7.4,153341.0,2.0,1,1,1,1.0,17.21,0,1,4.710000000000001,43.0,1,3,16
26285,35.0,6.6,135685.0,2.0,1,1,1,1.0,15.71,0,1,3.210000000000001,42.0,3,3,28
6577,80.0,20.52,48900.0,3.0,0,0,1,2.0,17.85,0,0,2.8500000000000014,1.0,7,6,26
7126,49.0,4.08,180639.0,3.0,0,1,0,1.0,11.73,0,0,-1.7699999999999996,45.7,4,6,7
18330,49.0,5.81,25321.0,3.0,1,0,1,1.0,11.71,1,0,-0.7899999999999991,49.6,8,4,7
29370,132.0,19.25,99029.0,3.0,1,0,1,2.0,17.76,0,0,1.16,23.0,10,6,24
30605,278.0,24.0,138560.0,2.0,0,0,1,1.0,24.19,0,0,8.09,18.0,11,5,6
28385,35.0,5.7,26246.0,3.0,1,1,1,3.0,13.57,1,0,1.0700000000000005,42.0,8,0,4
14186,49.0,13.93,15681.0,2.0,1,0,1,1.0,14.16,0,0,0.6600000000000001,98.4,3,4,9
14028,49.0,2.59,29604.0,3.0,1,0,1,1.0,9.95,0,0,-3.5500000000000007,44.2,9,5,15
27527,35.0,5.8,72177.0,2.0,1,1,1,1.0,13.49,0,0,0.9900000000000002,43.0,6,4,17
5156,85.0,11.01,90763.0,3.0,0,1,1,1.0,15.9,0,1,3.200000000000001,38.0,4,6,28
7580,49.0,5.89,161119.0,3.0,1,0,0,1.0,11.74,0,0,-1.7599999999999998,1.2,7,0,2
7500,49.0,5.6,164895.0,3.0,1,0,1,1.0,11.55,0,0,-1.9499999999999995,48.5,8,2,22
25723,35.0,4.9,163872.0,3.0,1,1,1,1.0,11.67,0,0,-0.8300000000000001,42.0,7,4,24
26418,35.0,6.5,129348.0,2.0,1,1,1,1.0,15.12,0,1,2.619999999999999,43.0,12,4,21
10350,85.0,39.53,42338.0,2.0,0,1,0,2.0,13.4,0,0,0.7000000000000011,295.0,3,5,4
22625,88.0,12.92,54160.0,3.0,1,1,1,2.0,14.34,0,0,2.306997751726371,90.1,2,1,9
13936,49.0,6.82,37284.0,2.0,1,0,1,1.0,14.0,0,0,0.5,48.7,2,4,8
25530,35.0,9.3,172515.0,2.0,1,1,1,1.0,22.14,0,1,9.64,42.0,1,2,13
31100,278.0,21.0,86053.0,3.0,0,1,0,1.0,26.17,0,0,10.07,191.0,4,6,14
31572,278.0,45.0,27975.0,2.0,1,1,1,1.0,23.39,0,0,7.289999999999999,171.0,3,2,15
31740,278.0,28.0,5765.0,3.0,1,0,1,1.0,26.42,0,0,10.32,70.0,5,6,15
6033,85.0,18.0,31479.0,2.0,0,1,0,2.0,15.4,0,1,2.700000000000001,80.0,11,2,29
8283,49.0,7.09,125762.0,2.0,1,0,1,1.0,13.43,0,0,-0.0700000000000002,52.8,2,1,7
18307,49.0,6.2,26819.0,3.0,1,0,1,1.0,11.47,0,0,-1.0299999999999994,55.6,9,3,3
31092,278.0,10.0,87027.0,3.0,1,0,1,1.0,20.4,0,0,4.299999999999997,153.0,4,4,19
29656,132.0,7.0,81218.0,3.0,0,0,1,1.0,18.92,0,0,2.3200000000000003,27.0,9,2,9
18150,49.0,3.4,35467.0,2.0,1,0,0,1.0,15.1,0,0,2.6,2.8,2,6,28
26161,35.0,5.6,142655.0,3.0,1,1,1,1.0,13.33,0,0,0.8300000000000001,42.0,7,1,16
7975,49.0,8.57,142563.0,3.0,1,0,1,1.0,11.85,0,0,-1.6500000000000004,65.3,9,6,10
25556,35.0,8.3,171494.0,2.0,1,1,1,1.0,18.44,0,1,5.940000000000001,45.0,12,3,17
6688,80.0,21.51,34942.0,3.0,0,1,0,1.0,15.2,0,1,0.1999999999999993,351.0,4,4,17
18407,49.0,6.07,20983.0,3.0,1,0,1,1.0,12.36,0,0,-0.1400000000000005,49.1,6,0,8
23394,88.0,12.83,14029.0,3.0,0,0,0,2.0,10.92,0,0,2.306997751726371,117.5,7,1,31
30706,278.0,15.0,129138.0,2.0,1,0,1,1.0,27.0,0,0,10.9,74.0,4,3,1
31061,278.0,47.0,91604.0,3.0,1,1,1,1.0,18.99,0,0,2.889999999999997,101.0,6,4,7
6527,80.0,16.88,55927.0,2.0,0,0,1,2.0,21.52,0,1,6.52,94.0,12,5,26
25520,35.0,9.0,172876.0,2.0,1,1,1,1.0,20.93,0,1,8.43,43.0,1,2,20
5544,85.0,9.73,65775.0,3.0,0,1,0,2.0,11.4,0,0,-1.299999999999999,75.0,8,4,3
6008,85.0,17.1,32969.0,2.0,0,1,0,1.0,15.4,0,1,2.700000000000001,39.0,12,0,11
25397,35.0,2.6,178084.0,3.0,1,0,1,1.0,20.0,0,0,7.5,13.0,4,0,19
8886,49.0,10.58,85838.0,3.0,1,0,1,1.0,10.78,0,0,-2.7200000000000006,48.2,5,1,19
7072,49.0,7.6,183045.0,3.0,1,0,1,1.0,13.13,0,0,-0.3699999999999992,57.9,5,4,10
28336,35.0,5.6,28846.0,3.0,1,1,1,1.0,13.33,0,0,0.8300000000000001,42.0,9,4,26
8790,49.0,2.25,93215.0,3.0,0,1,1,1.0,11.8,0,0,-1.6999999999999993,116.2,9,4,4
23341,88.0,14.51,15326.0,3.0,1,1,1,2.0,12.18,0,0,2.306997751726371,119.1,8,3,30
27015,35.0,5.0,98155.0,3.0,1,1,1,1.0,11.9,0,0,-0.5999999999999996,42.0,7,1,18
8679,49.0,6.56,100701.0,2.0,1,1,1,1.0,14.55,0,0,1.0500000000000007,45.1,12,5,26
30195,132.0,10.0,38637.0,3.0,1,1,1,2.0,17.53,0,0,0.9299999999999996,122.0,5,5,12
13552,49.0,11.42,67257.0,3.0,1,0,1,1.0,11.77,0,0,-1.7300000000000004,97.0,7,2,9
8340,49.0,8.22,122672.0,2.0,1,0,1,1.0,15.6,0,0,2.1,52.7,11,2,30
30896,278.0,24.0,110657.0,2.0,0,1,0,1.0,22.47,0,0,6.369999999999997,228.0,1,0,27
5878,85.0,17.55,41535.0,2.0,0,1,0,2.0,16.2,0,1,3.5,87.0,2,3,8
25772,35.0,5.2,161582.0,3.0,1,1,1,1.0,12.38,0,0,-0.1199999999999992,42.0,6,3,18
31706,278.0,48.0,11808.0,3.0,1,1,1,1.0,21.04,0,0,4.939999999999998,224.0,7,4,29
31145,278.0,19.0,80763.0,2.0,1,0,1,1.0,25.31,0,0,9.209999999999996,58.0,2,6,10
7319,49.0,1.81,172766.0,3.0,1,0,0,1.0,15.828105489773876,0,0,2.306997751726371,1.2,11,1,13
7129,49.0,5.54,180523.0,3.0,0,1,1,1.0,11.73,0,0,-1.7699999999999996,67.6,4,6,7
29826,132.0,2.0,69013.0,3.0,1,1,1,1.0,13.3,0,0,-3.3000000000000007,87.0,8,2,28
5418,85.0,6.35,74533.0,3.0,0,1,0,2.0,12.5,0,0,-0.1999999999999993,17.0,10,5,6
5848,85.0,16.18,43846.0,2.0,0,0,1,1.0,16.8,0,1,4.100000000000001,40.0,2,5,24
18025,49.0,5.56,41629.0,3.0,1,0,1,1.0,11.8,0,0,-0.6999999999999993,47.1,6,1,15
30248,132.0,14.0,34944.0,3.0,1,1,1,2.0,20.29,0,1,3.6899999999999977,69.0,2,3,22
7558,49.0,5.5,162277.0,3.0,1,1,1,1.0,11.63,1,0,-1.8699999999999992,61.8,7,5,14
14154,49.0,16.22,18366.0,3.0,1,0,1,1.0,12.16,0,0,-1.34,133.4,4,2,18
30679,278.0,9.19,131373.0,3.0,1,0,1,1.0,21.27,0,0,5.169999999999998,50.0,6,0,28
27861,35.0,13.8,54339.0,3.0,1,1,1,1.0,14.23,0,1,1.7300000000000004,97.0,10,3,8
30776,278.0,27.0,123134.0,3.0,1,0,1,1.0,21.01,0,0,4.91,7.0,9,4,18
18705,49.0,5.84,4715.0,3.0,0,0,1,1.0,12.16,0,0,-0.3399999999999998,15.2,10,2,9
14053,49.0,5.82,27352.0,3.0,1,0,1,1.0,11.46,0,0,-2.039999999999999,50.8,8,2,8
22669,88.0,12.38,52465.0,3.0,1,1,1,2.0,13.74,0,0,2.306997751726371,90.1,12,1,1
9997,85.0,33.9,55310.0,3.0,0,1,0,2.0,13.1,0,0,0.4000000000000003,259.0,9,6,17
27071,35.0,4.9,95114.0,3.0,1,1,1,1.0,11.95,0,0,-0.5500000000000007,41.0,5,2,31
25660,35.0,5.0,166856.0,3.0,1,1,1,1.0,11.9,0,0,-0.5999999999999996,42.0,10,3,1
7544,49.0,5.0,163027.0,3.0,1,1,1,1.0,10.98,0,0,-2.52,86.1,7,1,24
26037,35.0,8.1,148751.0,3.0,1,0,1,1.0,15.0,0,1,2.5,54.0,11,0,4
23305,88.0,14.99,16422.0,3.0,1,1,1,2.0,12.26,0,0,2.306997751726371,122.3,9,0,17
17859,49.0,14.63,53293.0,2.0,1,1,1,1.0,15.29,0,0,2.789999999999999,95.7,12,3,2
8344,49.0,7.03,122416.0,2.0,1,0,1,1.0,13.37,0,0,-0.1300000000000007,52.6,11,4,25
26373,35.0,6.9,131417.0,2.0,1,1,1,1.0,16.05,0,1,3.5500000000000007,43.0,1,0,28
8427,49.0,12.4,117290.0,3.0,1,1,1,1.0,12.02,0,0,-1.4800000000000004,71.8,9,0,12
28478,35.0,9.6,21649.0,3.0,1,0,1,1.0,14.33,0,0,1.83,67.0,5,5,31
30747,278.0,33.0,126150.0,2.0,0,1,0,1.0,27.0,0,0,10.9,154.0,11,0,2
17596,49.0,6.51,68951.0,3.0,0,1,1,3.0,14.34,1,0,1.84,64.7,8,5,13
8404,49.0,10.7,118787.0,3.0,1,0,1,1.0,10.72,0,0,-2.78,99.8,9,2,28
17578,49.0,8.0,70320.0,3.0,1,1,1,1.0,12.14,0,0,-0.3599999999999994,65.9,9,6,4
22676,88.0,9.24,52153.0,3.0,1,0,0,2.0,13.35,0,0,2.306997751726371,69.2,11,5,21
29342,132.0,12.0,100902.0,1.0,0,0,1,1.0,17.91,0,1,1.3099999999999987,67.0,11,2,24
18122,49.0,7.12,36853.0,2.0,0,1,1,1.0,13.72,0,0,1.2200000000000006,22.8,3,1,23
5324,85.0,13.25,80556.0,2.0,1,0,1,1.0,17.9,0,1,5.199999999999999,31.0,12,0,31
7637,49.0,0.9,158393.0,3.0,0,0,1,1.0,11.02,0,0,-2.4800000000000004,28.7,5,3,31
13803,49.0,15.44,48462.0,3.0,1,1,1,1.0,11.39,0,0,-2.1099999999999994,135.6,9,0,2
28222,35.0,6.6,34066.0,2.0,1,1,1,1.0,15.71,0,1,3.210000000000001,42.0,12,0,15
9003,49.0,7.8,76813.0,2.0,1,0,1,3.0,14.03,0,0,0.5299999999999994,55.6,12,5,13
13873,49.0,11.55,42666.0,3.0,1,1,1,1.0,12.73,0,0,-0.7699999999999996,90.7,5,4,24
27381,35.0,12.3,79710.0,2.0,1,1,1,1.0,14.14,0,0,1.6400000000000006,87.0,10,5,8
5975,85.0,16.34,35086.0,2.0,0,0,1,2.0,18.4,0,1,5.699999999999999,32.0,12,6,24
23091,88.0,3.48,29683.0,3.0,1,0,0,2.0,12.72,0,0,2.306997751726371,27.4,4,4,26
25551,35.0,3.2,171682.0,2.0,1,1,1,1.0,17.78,0,1,5.280000000000001,18.0,12,0,21
18377,49.0,3.5,22861.0,3.0,1,0,1,1.0,12.98,0,0,0.4800000000000004,36.6,6,0,29
17768,49.0,6.78,58182.0,2.0,1,0,1,1.0,13.61,0,0,1.1099999999999994,49.8,2,0,14
13982,49.0,13.56,33879.0,2.0,1,0,1,1.0,13.72,0,0,0.2200000000000006,98.8,11,3,29
13887,49.0,9.38,41307.0,3.0,1,0,1,1.0,11.87,0,0,-1.6300000000000008,79.0,5,4,3
30519,278.0,7.0,145489.0,2.0,0,0,1,1.0,22.14,0,0,6.039999999999999,39.0,4,6,24
27235,35.0,8.4,86974.0,2.0,1,1,1,1.0,19.53,0,1,7.030000000000001,43.0,1,4,27
31431,278.0,32.0,43947.0,2.0,0,1,1,3.0,27.02,0,0,10.919999999999998,100.0,11,2,22
6204,85.0,1.55,20637.0,3.0,0,1,0,2.0,12.7,0,0,0.0,46.0,9,0,4
25719,35.0,4.4,164116.0,3.0,1,1,1,2.0,10.48,0,0,-2.02,42.0,7,1,28
27663,35.0,7.8,64584.0,2.0,1,1,1,3.0,15.29,0,1,2.789999999999999,51.0,2,0,29
23247,88.0,12.81,19638.0,3.0,1,1,1,2.0,13.96,0,0,2.306997751726371,91.7,11,3,8
17654,49.0,11.24,64816.0,3.0,1,0,1,1.0,11.7,0,0,-0.8000000000000007,96.1,6,2,8
6704,80.0,18.32,32781.0,3.0,0,1,0,1.0,16.4,0,1,1.3999999999999986,69.0,4,5,4
27240,35.0,10.0,86716.0,2.0,1,1,1,1.0,22.73,0,1,10.23,44.0,1,2,25
17931,49.0,9.09,48208.0,3.0,1,0,1,1.0,10.42,0,0,-2.08,91.9,9,6,19
31220,278.0,42.0,72135.0,3.0,0,1,0,1.0,23.13,0,0,7.029999999999998,265.0,10,2,3
6893,80.0,4.39,11051.0,2.0,0,0,1,1.0,17.6,0,0,2.6000000000000014,47.0,3,3,21
30627,278.0,13.0,136489.0,3.0,0,0,1,1.0,22.16,0,0,6.059999999999999,58.0,9,3,16
25747,35.0,5.7,162700.0,3.0,1,1,1,1.0,13.57,0,0,1.0700000000000005,42.0,7,2,8
14011,49.0,6.01,31157.0,3.0,1,0,1,1.0,12.27,0,0,-1.2300000000000004,49.0,10,3,4
31724,278.0,63.0,8823.0,3.0,1,1,0,1.0,20.15,0,0,4.049999999999997,225.0,6,6,19
27296,35.0,17.4,84022.0,2.0,1,1,1,3.0,20.71,1,1,8.21,84.0,12,3,8
7921,49.0,4.63,145091.0,3.0,0,0,1,1.0,12.73,0,0,-0.7699999999999996,17.8,10,1,10
31395,278.0,34.0,48306.0,2.0,1,0,1,1.0,26.41,0,0,10.31,80.0,1,5,13
31342,278.0,59.0,54470.0,2.0,0,1,0,1.0,20.05,0,0,3.9499999999999993,322.0,4,6,1
29639,132.0,9.12,82221.0,3.0,1,0,1,1.0,19.56,0,0,2.9599999999999973,61.0,9,2,30
5585,85.0,10.04,62598.0,3.0,0,1,0,2.0,13.2,0,0,0.5,86.0,7,0,9
13687,49.0,11.47,56609.0,2.0,1,0,1,1.0,13.65,0,0,0.1500000000000003,84.0,1,1,28
25452,35.0,6.9,175778.0,2.0,1,1,1,1.0,16.43,0,1,3.93,42.0,3,0,8
26132,35.0,6.3,144184.0,3.0,1,1,1,1.0,14.65,0,0,2.1500000000000004,43.0,8,0,19
30490,278.0,27.0,148721.0,3.0,1,0,1,1.0,21.56,0,0,5.459999999999997,125.0,7,2,20
18281,49.0,5.61,28426.0,3.0,1,0,1,1.0,11.96,0,0,-0.5399999999999991,46.9,10,1,6
27757,35.0,7.2,59937.0,2.0,1,1,1,1.0,17.14,0,1,4.640000000000001,42.0,12,4,18
23353,88.0,2.35,14954.0,3.0,1,0,0,2.0,10.43,0,0,2.306997751726371,22.5,8,4,24
30844,278.0,31.0,115785.0,3.0,1,0,1,1.0,23.95,0,0,7.849999999999998,88.0,5,4,15
30913,278.0,10.0,108767.0,2.0,1,1,1,1.0,26.51,0,0,10.41,202.0,1,3,9
23210,88.0,19.51,22244.0,3.0,1,1,1,2.0,15.15,0,0,2.306997751726371,128.8,12,5,15
18134,49.0,9.14,36258.0,2.0,1,1,1,1.0,14.49,0,0,1.99,65.9,3,6,14
14087,49.0,8.48,24208.0,3.0,1,0,1,1.0,10.95,0,0,-2.5500000000000007,95.9,6,3,28
23120,88.0,15.16,27798.0,3.0,1,1,1,2.0,12.56,0,0,2.306997751726371,120.7,3,0,25
6213,85.0,8.91,20000.0,3.0,0,0,1,2.0,12.4,0,0,-0.2999999999999989,33.0,9,5,2
8133,49.0,6.0,133990.0,3.0,0,1,1,1.0,10.27,0,0,-3.2300000000000004,59.1,5,3,25
31421,278.0,31.0,44903.0,2.0,1,1,1,1.0,27.02,0,0,10.919999999999998,109.0,12,2,6
29418,132.0,8.99,96604.0,3.0,1,0,0,2.0,17.42,0,0,0.8200000000000003,19.0,8,4,27
30632,278.0,41.0,136076.0,3.0,0,1,0,1.0,22.16,0,0,6.059999999999999,306.0,8,6,29
5500,85.0,11.35,68780.0,3.0,0,1,0,2.0,13.1,0,0,0.4000000000000003,102.0,8,3,30
5446,85.0,10.42,72576.0,3.0,0,1,0,2.0,14.0,0,1,1.3000000000000007,92.0,9,0,24
5562,85.0,14.56,64468.0,3.0,0,1,0,1.0,12.3,0,0,-0.3999999999999986,89.0,7,5,21
13708,49.0,6.16,55042.0,2.0,1,1,1,1.0,14.92,0,0,1.42,74.7,12,2,25
8865,49.0,11.19,87271.0,3.0,1,0,1,1.0,11.49,0,0,-2.01,97.4,6,2,10
14271,49.0,8.5,8702.0,3.0,1,0,1,1.0,13.2,0,0,-0.3000000000000007,64.4,10,5,22
8955,49.0,13.58,80078.0,2.0,1,1,1,1.0,13.64,0,0,0.1400000000000005,41.4,2,5,14
7528,49.0,7.42,163604.0,3.0,1,1,1,1.0,11.27,0,0,-2.2300000000000004,25.5,8,4,3
18250,49.0,6.36,30114.0,3.0,1,0,1,1.0,13.39,0,1,0.8900000000000006,47.5,11,2,4
27014,35.0,5.8,98197.0,3.0,1,1,1,1.0,13.81,1,0,1.3100000000000005,42.0,7,1,18
7467,49.0,3.2,166388.0,3.0,0,1,0,1.0,11.66,0,0,-1.84,31.0,9,6,2
23385,88.0,10.0,14258.0,3.0,1,1,1,2.0,11.1,0,0,2.306997751726371,90.1,8,6,5
14340,49.0,6.4,2373.0,3.0,1,0,1,1.0,13.09,0,0,-0.4100000000000001,48.9,7,4,1
5342,85.0,8.64,79604.0,2.0,0,0,1,1.0,16.8,0,0,4.100000000000001,33.0,12,0,3
26853,35.0,9.4,106720.0,2.0,1,1,1,1.0,18.43,0,1,5.93,51.0,1,5,6
23241,88.0,12.16,20112.0,3.0,1,1,1,2.0,12.19,0,0,2.306997751726371,99.8,11,2,14
8842,49.0,5.2,89107.0,3.0,1,0,1,2.0,10.61,0,0,-2.890000000000001,49.0,7,4,3
23460,88.0,2.69,12430.0,3.0,0,0,0,2.0,10.45,0,0,2.306997751726371,25.8,6,0,11
30708,278.0,15.0,128990.0,2.0,1,0,1,1.0,27.0,0,0,10.9,66.0,3,1,30
26094,35.0,5.1,145958.0,3.0,1,1,1,1.0,12.14,0,0,-0.3599999999999994,42.0,9,4,13
23122,88.0,14.0,27712.0,3.0,1,1,1,2.0,12.43,0,0,2.306997751726371,112.7,3,5,23
30493,278.0,43.0,148303.0,3.0,1,1,1,1.0,24.02,0,0,7.919999999999998,179.0,7,4,8
22781,88.0,1.7,47537.0,3.0,1,0,0,2.0,11.74,0,0,2.306997751726371,14.5,6,5,27
17744,49.0,7.67,59585.0,2.0,1,0,1,1.0,14.69,0,0,2.1899999999999995,52.2,3,2,9
31397,278.0,36.0,48055.0,2.0,1,1,1,1.0,25.19,0,0,9.09,108.0,1,3,11
8328,49.0,3.1,123325.0,2.0,1,0,1,1.0,14.6,0,0,1.0999999999999996,47.3,12,5,17
22991,88.0,17.63,35612.0,3.0,1,1,1,2.0,12.04,0,0,2.306997751726371,146.5,9,0,9
18450,49.0,5.79,18422.0,3.0,1,0,1,1.0,12.29,0,0,-0.2100000000000008,47.1,4,0,27
22804,88.0,2.42,46628.0,3.0,1,0,0,2.0,10.02,0,0,2.306997751726371,24.1,5,3,21
31334,278.0,37.0,55573.0,3.0,1,0,1,1.0,22.66,0,0,6.559999999999999,169.0,4,6,15
18448,49.0,6.82,18523.0,3.0,1,0,1,1.0,12.25,0,0,-0.25,52.8,4,2,29
8508,49.0,12.01,111155.0,3.0,1,0,1,1.0,11.77,0,0,-1.7300000000000004,102.0,6,4,17
7045,49.0,6.8,184326.0,3.0,1,0,1,1.0,13.18,0,0,-0.3200000000000003,51.6,5,2,29
29386,132.0,12.35,98314.0,3.0,1,1,0,2.0,18.86,0,0,2.259999999999998,107.0,10,3,14
30203,132.0,8.87,38018.0,3.0,1,1,1,1.0,18.24,0,0,1.639999999999997,52.0,5,4,4
30921,278.0,7.0,108069.0,2.0,1,0,1,1.0,24.58,0,0,8.479999999999997,32.0,12,3,19
5953,85.0,17.61,36487.0,2.0,0,1,0,2.0,16.5,0,1,3.8000000000000007,87.0,1,4,5
7042,49.0,6.4,184412.0,3.0,1,1,1,1.0,12.6,0,0,-0.9000000000000004,32.2,5,4,31
13859,49.0,9.5,43767.0,3.0,1,0,1,1.0,11.76,0,0,-1.7400000000000002,82.2,6,5,15
9115,49.0,8.34,68788.0,3.0,1,1,1,1.0,10.99,0,0,-2.51,75.9,8,6,3
11504,85.0,1.62,7679.0,3.0,1,1,1,2.0,8.1,0,0,-4.6,20.0,6,0,8
22716,88.0,11.45,50433.0,3.0,1,1,1,2.0,12.71,0,0,2.306997751726371,90.1,10,0,5
25881,35.0,7.1,156358.0,2.0,1,1,1,1.0,16.51,0,1,4.010000000000002,43.0,2,4,28
18565,49.0,9.68,12362.0,2.0,1,0,1,1.0,14.92,0,0,2.42,64.9,1,4,3
30803,278.0,16.0,120468.0,3.0,1,0,1,1.0,21.59,0,0,5.489999999999998,53.0,7,4,31
6507,80.0,20.06,56975.0,2.0,1,0,1,2.0,20.57,0,1,5.57,105.0,2,2,3
14328,49.0,5.2,3493.0,3.0,1,0,1,1.0,11.94,0,0,-1.5600000000000005,119.3,7,1,26
7448,49.0,6.3,167217.0,3.0,1,1,1,1.0,10.79,0,0,-2.710000000000001,82.4,9,2,5
18387,49.0,2.97,22036.0,3.0,1,0,0,1.0,14.36,0,0,1.86,5.8,6,5,27
31329,278.0,43.0,56412.0,3.0,1,1,1,1.0,21.77,0,0,5.669999999999998,183.0,5,2,2
6646,80.0,11.0,40571.0,3.0,0,1,0,1.0,18.8,0,1,3.8000000000000007,201.0,6,1,2
28101,35.0,10.1,40177.0,2.0,1,1,1,2.0,13.65,0,0,1.1500000000000004,74.0,3,4,13
22860,88.0,16.75,44324.0,3.0,1,1,1,2.0,13.69,0,0,2.306997751726371,122.3,2,3,6
