,power(kW),quantity(kWh),odometer,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,ecr_deviation,trip_distance(km),month,weekday,day
8047,80.0,18.04,77661.0,3.0,1,0,1,2.0,14.97,0,0,-0.0299999999999993,120.0,7,5,2
7226,85.0,12.98,93997.0,3.0,0,1,1,1.0,15.8,0,0,3.1000000000000014,32.0,5,1,21
1379,278.0,21.0,7576.0,3.0,1,1,1,1.0,21.89,0,0,5.789999999999999,104.0,6,5,11
7505,80.0,6.42,70625.0,2.0,1,0,1,2.0,23.76,0,1,8.760000000000002,66.0,1,1,18
19113,35.0,6.0,47822.0,3.0,1,1,1,1.0,12.0,0,0,-0.5,50.0,6,1,30
22925,278.0,27.0,98219.0,3.0,1,0,1,1.0,19.66,0,0,3.5599999999999987,40.0,7,6,28
14543,49.0,7.71,3865.0,3.0,1,1,1,1.0,12.01,0,0,-0.4900000000000002,64.2,9,0,23
18815,35.0,6.2,157058.0,2.0,1,1,1,1.0,14.76,0,1,2.26,42.0,3,2,11
7138,85.0,11.9,35595.0,2.0,0,0,1,2.0,19.5,0,1,6.800000000000001,10.0,12,3,28
22880,278.0,13.0,23657.0,2.0,1,0,1,1.0,28.82,0,0,12.72,46.0,1,1,31
20097,35.0,10.4,108227.0,2.0,1,1,1,1.0,18.57,0,1,6.07,56.0,2,1,6
17865,35.0,11.3,100394.0,3.0,1,0,1,1.0,12.7,1,0,0.1999999999999993,89.0,8,2,30
21105,132.0,22.1,39992.0,3.0,1,1,1,2.0,14.78,0,0,-1.820000000000002,200.0,5,0,28
13714,85.0,4.4,56638.0,3.0,1,0,1,2.0,11.4,0,0,-1.299999999999999,39.0,10,5,14
21826,132.0,30.89,31903.0,3.0,1,1,1,2.0,20.16,0,0,3.5599999999999987,145.0,1,1,9
10012,49.0,12.42,59513.0,2.0,1,0,1,1.0,12.62,0,0,-0.8800000000000008,96.5,3,3,27
9873,49.0,12.2,138.0,3.0,1,0,1,1.0,14.19,0,0,0.6899999999999995,86.0,5,0,9
19688,35.0,6.5,53891.0,3.0,1,1,1,3.0,15.85,0,1,3.35,41.0,10,3,1
21208,132.0,26.78,31758.0,3.0,1,1,1,2.0,20.16,0,0,3.5599999999999987,144.0,1,0,8
17475,88.0,8.73,37028.0,3.0,1,1,1,2.0,5.83,0,0,2.3533633947983073,149.7,10,2,2
7159,85.0,12.46,109317.0,3.0,0,0,1,2.0,12.8,0,0,0.1000000000000014,106.0,8,3,29
9181,49.0,11.46,33110.0,2.0,1,0,1,1.0,13.53,0,0,0.0299999999999993,84.7,11,0,12
18547,35.0,5.0,77376.0,2.0,1,1,1,1.0,11.9,0,0,-0.5999999999999996,42.0,9,1,6
18583,35.0,8.6,86308.0,2.0,1,1,1,1.0,20.0,0,1,7.5,43.0,1,3,19
19299,35.0,7.1,167546.0,2.0,1,1,1,1.0,16.51,0,1,4.010000000000002,43.0,10,1,13
8787,49.0,7.19,41008.0,3.0,1,0,1,1.0,10.94,0,0,-2.5600000000000005,65.7,4,5,27
14850,49.0,6.94,36192.0,2.0,1,0,1,1.0,14.05,0,0,1.5500000000000007,49.4,3,4,12
23035,278.0,33.0,54922.0,2.0,1,1,0,1.0,22.66,0,0,6.559999999999999,219.0,4,0,2
2412,278.0,25.0,6159.0,3.0,1,1,1,1.0,28.74,0,0,12.639999999999995,87.0,5,5,21
10140,49.0,9.9,102029.0,2.0,1,0,1,1.0,14.52,0,1,1.0199999999999996,68.2,1,4,22
17662,35.0,11.0,55635.0,2.0,1,0,1,1.0,13.92,0,0,1.42,79.0,10,0,26
17795,35.0,6.2,29395.0,3.0,1,1,1,1.0,14.76,0,1,2.26,42.0,10,0,6
20961,132.0,26.62,65375.0,3.0,1,0,1,2.0,17.85,1,0,1.25,34.0,7,5,6
2030,278.0,40.0,23245.0,2.0,1,0,1,1.0,28.82,0,0,12.72,121.0,1,5,21
6693,85.0,13.11,115819.0,3.0,0,1,1,2.0,14.4,0,0,1.700000000000001,95.0,10,3,10
10080,49.0,4.9,137315.0,3.0,1,1,1,1.0,11.84,1,0,-1.66,69.3,7,5,8
21090,132.0,13.0,40284.0,3.0,0,1,1,1.0,16.25,0,0,-0.3500000000000014,80.0,6,4,1
8931,49.0,10.33,131329.0,3.0,0,1,0,1.0,11.39,0,0,-2.1099999999999994,72.6,4,5,29
17501,88.0,11.02,15252.0,3.0,0,0,0,2.0,12.68,0,0,2.3533633947983073,86.9,8,2,29
6458,85.0,10.2,30172.0,2.0,1,1,0,2.0,14.1,0,1,1.4000000000000004,83.0,11,3,16
10919,49.0,5.85,129565.0,3.0,1,0,1,1.0,12.21,0,0,-1.2899999999999991,47.9,4,4,7
16772,88.0,10.4,46982.0,3.0,1,1,1,2.0,11.54,0,0,2.3533633947983073,90.1,6,0,8
6692,85.0,12.46,41090.0,2.0,0,1,0,2.0,14.6,0,1,1.9000000000000004,88.0,2,0,5
6531,85.0,1.25,34026.0,2.0,0,1,0,2.0,15.2,0,1,2.5,88.0,12,0,18
1830,278.0,33.0,139234.0,2.0,0,1,1,1.0,26.61,0,0,10.509999999999998,116.0,11,2,10
23170,278.0,26.0,149342.0,3.0,1,0,1,1.0,21.56,0,0,5.459999999999997,126.0,8,6,14
21448,132.0,11.4,60786.0,1.0,0,1,1,1.0,16.76,0,0,0.1600000000000001,68.0,4,0,15
1771,278.0,32.0,8598.0,3.0,1,1,1,1.0,20.15,0,0,4.049999999999997,269.0,6,5,18
11885,85.0,22.4,71506.0,3.0,0,1,0,2.0,13.0,0,0,0.3000000000000007,172.0,5,0,21
21897,132.0,8.76,69439.0,3.0,1,0,1,2.0,20.37,0,0,3.77,43.0,9,6,8
2314,278.0,41.0,67325.0,3.0,1,1,1,1.0,20.55,0,0,4.449999999999999,192.0,8,5,18
11040,49.0,7.63,79401.0,2.0,1,0,1,1.0,14.37,0,1,0.8699999999999992,53.1,2,1,3
22251,278.0,9.0,17463.0,2.0,1,0,1,1.0,27.48,0,0,11.38,81.0,11,4,4
20597,35.0,5.5,71844.0,2.0,1,1,1,3.0,13.1,0,0,0.5999999999999996,42.0,6,0,13
2644,278.0,8.16,131457.0,3.0,1,0,1,1.0,21.27,0,0,5.169999999999998,44.0,7,3,1
19958,35.0,15.1,38560.0,2.0,1,1,1,1.0,18.64,0,1,6.140000000000001,81.0,2,5,21
2139,278.0,12.0,52998.0,2.0,1,0,1,1.0,26.09,0,0,9.989999999999998,46.0,3,3,8
8892,49.0,3.9,160720.0,3.0,1,1,1,1.0,11.15,0,0,-2.35,70.7,6,5,30
20485,35.0,4.9,148794.0,2.0,1,1,1,1.0,11.4,0,0,-1.0999999999999996,43.0,11,0,4
8776,49.0,2.51,118297.0,3.0,1,0,1,1.0,11.33,0,0,-2.17,62.2,9,5,17
21922,132.0,28.04,35716.0,3.0,1,1,1,2.0,20.96,0,0,4.359999999999999,69.0,3,4,9
8376,49.0,3.37,154048.0,3.0,0,1,0,1.0,10.35,0,0,-3.1500000000000004,64.1,4,6,8
11025,49.0,7.47,38988.0,2.0,1,0,1,1.0,13.46,0,0,-0.0399999999999991,55.5,3,0,18
21777,132.0,25.1,46969.0,3.0,1,1,1,2.0,14.5,0,0,-2.1000000000000014,68.0,9,4,14
23309,278.0,22.0,73705.0,3.0,0,0,1,1.0,20.88,0,0,4.779999999999998,33.0,10,3,18
6888,85.0,14.04,113984.0,3.0,0,1,0,3.0,15.1,0,0,2.4000000000000004,93.0,9,4,27
17434,88.0,48.46,19145.0,3.0,1,0,1,2.0,11.95,0,0,2.3533633947983073,405.6,10,2,31
19496,35.0,15.9,115466.0,3.0,1,1,1,1.0,15.44,0,1,2.9399999999999995,103.0,5,3,17
16726,88.0,2.29,53389.0,3.0,1,0,0,2.0,17.79,0,0,2.3533633947983073,12.9,1,3,7
22294,278.0,31.0,105080.0,2.0,0,1,1,1.0,22.09,0,0,5.989999999999998,121.0,11,1,5
14110,49.0,7.71,31663.0,2.0,1,0,1,1.0,16.47,0,0,3.969999999999999,46.8,12,1,8
23015,278.0,26.0,97369.0,3.0,0,1,1,1.0,20.58,0,0,4.479999999999997,162.0,7,6,21
8600,49.0,3.2,123617.0,2.0,1,0,1,1.0,14.21,0,0,0.7100000000000009,34.1,12,2,21
8782,49.0,12.95,57456.0,2.0,1,0,1,1.0,13.45,0,0,-0.0500000000000007,98.9,2,5,15
10164,49.0,8.24,12865.0,2.0,1,0,1,1.0,17.57,0,0,4.07,46.9,1,6,15
20860,132.0,20.0,27590.0,3.0,0,1,1,1.0,28.4,0,1,11.799999999999995,54.0,11,0,13
20396,35.0,5.4,91727.0,3.0,1,1,1,1.0,12.86,0,0,0.3599999999999994,42.0,4,2,5
17892,35.0,9.6,28217.0,3.0,1,1,1,1.0,13.15,0,0,0.6500000000000004,73.0,9,2,17
19899,35.0,8.6,109629.0,2.0,1,1,1,1.0,20.48,0,1,7.98,42.0,2,0,26
8677,49.0,15.2,68473.0,3.0,0,0,1,1.0,10.73,0,0,-2.77,35.5,8,4,1
13929,49.0,7.2,9903.0,2.0,0,1,0,1.0,15.0,0,0,2.5,46.3,12,4,6
18265,35.0,13.4,55927.0,2.0,1,1,1,1.0,16.96,0,1,4.460000000000001,79.0,10,3,29
14841,49.0,8.52,41473.0,3.0,1,1,1,1.0,12.14,0,0,-0.3599999999999994,70.2,6,5,12
11912,85.0,19.32,33888.0,3.0,1,1,1,1.0,12.0,0,0,-0.6999999999999993,161.0,10,3,6
21584,132.0,30.0,50278.0,1.0,1,1,1,2.0,15.47,0,0,-1.1300000000000008,45.0,11,1,6
8872,49.0,2.53,61987.0,3.0,1,0,1,1.0,12.84,0,0,-0.6600000000000001,19.7,5,4,2
8221,49.0,9.88,82905.0,3.0,1,0,1,2.0,12.29,0,0,-1.2100000000000009,14.7,4,0,6
10623,49.0,9.09,136055.0,3.0,1,1,1,1.0,11.65,0,0,-1.85,78.0,6,6,18
2432,278.0,55.0,52299.0,2.0,1,1,1,1.0,28.44,0,0,12.34,117.0,2,0,26
7776,80.0,10.83,12386.0,2.0,0,0,1,1.0,13.3,1,1,-1.6999999999999993,197.0,4,4,19
11099,49.0,8.43,152881.0,2.0,1,0,1,1.0,14.36,0,0,0.8599999999999994,47.3,3,1,20
16758,88.0,11.92,7819.0,3.0,1,1,0,2.0,12.99,0,0,2.3533633947983073,91.7,3,2,7
9366,49.0,5.2,141902.0,3.0,1,0,1,1.0,10.9,0,0,-2.6,47.7,8,1,29
18918,35.0,7.9,60963.0,2.0,1,1,1,3.0,18.81,0,1,6.309999999999999,42.0,1,5,9
17053,88.0,2.69,12430.0,3.0,0,0,0,2.0,10.45,0,0,2.3533633947983073,25.8,6,0,11
18407,35.0,4.3,142292.0,3.0,1,1,1,2.0,10.24,0,0,-2.26,42.0,7,4,12
14395,49.0,9.3,3561.0,3.0,0,1,1,1.0,12.19,0,0,-0.3100000000000005,50.8,9,1,17
21707,132.0,3.55,84927.0,1.0,1,0,0,1.0,29.58,0,1,12.979999999999997,12.0,12,6,6
21262,132.0,8.0,90970.0,3.0,1,0,1,1.0,20.0,0,0,3.3999999999999986,40.0,5,3,27
6478,85.0,16.46,88633.0,2.0,0,1,1,2.0,14.2,0,0,1.5,39.0,4,6,14
16379,88.0,10.08,47387.0,3.0,1,1,1,2.0,11.19,0,0,2.3533633947983073,90.1,6,0,22
9891,49.0,7.0,105250.0,2.0,1,0,1,1.0,14.14,0,0,0.6400000000000006,49.5,3,3,17
21441,132.0,8.65,107303.0,3.0,1,0,0,2.0,12.72,0,0,-3.880000000000001,68.0,6,0,20
2002,278.0,4.0,107041.0,2.0,1,0,1,1.0,24.24,0,0,8.139999999999997,60.0,11,5,30
23215,278.0,46.0,97693.0,3.0,1,1,0,1.0,20.58,0,0,4.479999999999997,156.0,7,0,22
19230,35.0,11.8,67716.0,2.0,1,1,1,1.0,14.22,0,0,1.7200000000000006,83.0,4,3,14
7350,85.0,10.98,98648.0,3.0,0,1,1,3.0,14.2,0,0,1.5,84.0,6,4,21
9037,49.0,7.63,118355.0,3.0,0,1,1,1.0,11.33,0,0,-2.17,58.6,9,5,17
9021,49.0,14.29,53202.0,2.0,1,0,1,1.0,13.81,0,0,0.3100000000000005,103.5,11,3,21
22270,278.0,22.0,112116.0,2.0,1,1,1,1.0,23.91,0,0,7.809999999999999,92.0,2,4,7
20461,35.0,6.1,136436.0,3.0,1,1,1,1.0,14.52,0,1,2.02,42.0,4,0,8
22522,278.0,25.0,5020.0,3.0,1,1,1,1.0,26.14,0,0,10.04,135.0,5,5,7
2308,278.0,13.0,86169.0,3.0,0,1,0,1.0,26.17,0,0,10.07,116.0,4,6,14
11120,49.0,3.7,166991.0,3.0,1,1,1,1.0,11.17,0,0,-2.33,31.3,9,1,4
23171,278.0,24.0,114047.0,2.0,1,0,1,1.0,23.95,0,0,7.849999999999998,7.0,3,6,8
2182,278.0,16.0,32183.0,3.0,0,1,0,1.0,20.4,0,0,4.299999999999997,205.0,5,5,20
16661,88.0,15.36,27491.0,3.0,1,1,1,2.0,12.73,0,0,2.3533633947983073,120.7,3,2,20
16446,88.0,2.14,47837.0,3.0,1,0,0,2.0,10.23,0,0,2.3533633947983073,20.9,7,1,7
17788,35.0,7.0,39702.0,2.0,1,1,1,1.0,16.28,0,0,3.780000000000001,43.0,3,0,9
17962,35.0,6.3,29926.0,3.0,1,1,1,1.0,15.0,1,0,2.5,42.0,10,1,14
19623,35.0,7.2,75833.0,2.0,1,1,1,1.0,14.4,1,0,1.9000000000000004,50.0,7,5,30
19746,35.0,10.3,44766.0,3.0,1,0,1,1.0,12.88,0,0,0.3800000000000008,80.0,5,0,11
22497,278.0,60.0,82307.0,2.0,0,1,1,1.0,25.41,0,0,9.31,64.0,3,4,1
13939,49.0,5.84,61759.0,3.0,1,0,1,1.0,12.32,0,0,-0.1799999999999997,47.4,4,3,21
17940,35.0,4.9,115195.0,3.0,1,1,1,1.0,11.67,0,0,-0.8300000000000001,42.0,5,0,14
13269,85.0,14.17,39264.0,2.0,0,1,0,2.0,13.9,0,0,1.200000000000001,102.0,12,5,10
18293,35.0,5.4,42776.0,3.0,1,1,1,1.0,12.86,0,0,0.3599999999999994,42.0,4,4,17
20943,132.0,10.4,98514.0,3.0,1,0,1,1.0,21.67,0,1,5.07,48.0,10,5,16
23078,278.0,14.0,64053.0,3.0,0,0,1,1.0,20.82,0,0,4.719999999999999,51.0,7,5,14
1377,278.0,10.0,112238.0,2.0,1,0,1,1.0,23.99,0,0,7.889999999999997,58.0,2,2,12
17191,88.0,15.93,9562.0,3.0,0,0,0,2.0,12.53,0,0,2.3533633947983073,127.1,4,1,17
19750,35.0,14.2,44591.0,3.0,1,1,1,1.0,13.65,0,0,1.1500000000000004,104.0,5,4,8
19648,35.0,5.9,103760.0,2.0,1,1,1,1.0,13.72,0,1,1.2200000000000006,43.0,10,4,20
23221,278.0,31.0,46679.0,2.0,1,1,1,1.0,24.74,0,0,8.639999999999997,121.0,12,3,28
18383,35.0,6.2,176118.0,2.0,1,1,1,1.0,14.76,0,1,2.26,42.0,3,4,12
20357,35.0,7.9,168023.0,2.0,1,1,1,3.0,17.17,0,1,4.670000000000002,46.0,10,1,20
17120,88.0,14.25,53106.0,3.0,1,1,1,2.0,15.53,0,0,2.3533633947983073,91.7,12,6,20
18727,35.0,6.0,153010.0,2.0,1,1,1,1.0,13.95,0,1,1.4499999999999993,43.0,1,4,10
9887,49.0,11.97,89199.0,3.0,1,0,1,1.0,13.01,1,0,-0.4900000000000002,92.0,7,5,4
22205,278.0,21.0,22341.0,2.0,1,1,1,1.0,30.48,0,0,14.38,179.0,1,2,4
2278,278.0,11.0,147206.0,3.0,1,0,1,1.0,24.17,0,0,8.07,44.0,6,5,11
22098,278.0,24.0,124399.0,3.0,1,0,1,1.0,22.03,0,0,5.93,40.0,10,5,17
19173,35.0,5.0,77785.0,2.0,1,1,1,1.0,11.9,0,0,-0.5999999999999996,42.0,9,0,12
9810,49.0,11.63,112954.0,3.0,1,1,1,1.0,10.69,0,0,-2.8100000000000005,63.0,7,5,23
13757,85.0,31.3,46811.0,2.0,0,1,0,3.0,15.4,0,0,2.700000000000001,203.0,5,5,6
14314,49.0,9.14,36258.0,2.0,1,1,1,1.0,14.49,0,0,1.99,65.9,3,6,14
9383,49.0,1.6,161326.0,3.0,1,1,1,1.0,11.3,0,0,-2.2,32.6,7,2,4
2398,278.0,58.0,151453.0,3.0,0,1,0,1.0,21.56,0,0,5.459999999999997,237.0,9,6,11
20150,35.0,6.4,67410.0,2.0,1,1,1,1.0,14.55,0,1,2.0500000000000007,44.0,4,0,11
21509,132.0,28.29,43751.0,3.0,0,1,1,1.0,16.7,0,0,0.0999999999999978,154.0,7,4,13
10852,49.0,7.88,60098.0,3.0,1,0,1,1.0,11.11,0,0,-2.390000000000001,70.9,4,5,5
6986,85.0,7.81,48834.0,2.0,0,1,0,2.0,12.3,0,0,-0.3999999999999986,86.0,4,1,3
12961,85.0,37.6,58990.0,2.0,0,1,0,2.0,13.3,0,0,0.6000000000000014,283.0,11,6,5
14562,49.0,7.0,32380.0,2.0,1,1,1,1.0,15.17,0,0,2.67,64.8,12,4,25
7557,80.0,4.06,73698.0,2.0,1,0,1,2.0,13.72,0,1,-1.2799999999999994,67.0,4,5,9
20928,132.0,2.56,105646.0,3.0,1,0,0,1.0,21.33,0,0,4.729999999999997,12.0,4,4,29
20725,35.0,4.8,142873.0,3.0,1,1,1,1.0,11.71,0,0,-0.7899999999999991,41.0,7,4,19
20677,35.0,5.8,43408.0,3.0,1,1,1,1.0,13.49,0,0,0.9900000000000002,43.0,4,4,24
19839,35.0,5.0,94331.0,3.0,1,1,1,1.0,11.9,0,0,-0.5999999999999996,42.0,5,2,17
21295,132.0,3.0,74770.0,1.0,1,1,1,1.0,20.0,0,1,3.3999999999999986,43.0,12,5,14
20328,35.0,6.4,121152.0,3.0,1,1,1,1.0,13.33,0,0,0.8300000000000001,48.0,8,2,22
6904,85.0,1.8,111764.0,3.0,0,1,1,2.0,13.5,0,0,0.8000000000000007,43.0,9,5,14
17172,88.0,2.43,54571.0,3.0,1,0,0,2.0,16.78,0,0,2.3533633947983073,14.5,2,3,18
14601,49.0,12.28,51545.0,3.0,1,0,1,1.0,13.13,0,0,0.6300000000000008,97.1,10,3,21
17779,35.0,6.4,82109.0,2.0,1,0,0,1.0,20.0,0,1,7.5,32.0,11,0,14
20851,132.0,3.91,98148.0,3.0,1,0,0,1.0,19.59,0,0,2.9899999999999984,11.0,10,5,9
19025,35.0,6.3,177777.0,3.0,1,1,1,1.0,15.0,0,1,2.5,42.0,4,1,13
6660,85.0,14.87,102893.0,3.0,0,1,1,1.0,12.9,0,0,0.200000000000001,123.0,7,1,16
18629,35.0,6.6,169598.0,2.0,1,1,1,1.0,15.71,0,1,3.210000000000001,42.0,11,2,18
6554,85.0,19.1,115325.0,3.0,0,1,1,2.0,13.6,0,0,0.9000000000000004,104.0,10,0,7
9282,49.0,9.65,131561.0,3.0,0,1,1,2.0,11.6,0,0,-1.9000000000000004,32.6,4,6,30
18915,35.0,8.1,149243.0,2.0,1,1,1,1.0,18.41,0,1,5.91,44.0,11,4,8
14798,49.0,8.04,64003.0,3.0,0,1,1,3.0,13.36,0,0,0.8599999999999994,106.4,5,6,29
2573,278.0,32.0,24711.0,2.0,0,1,1,3.0,35.56,0,0,19.46,90.0,2,1,14
17248,88.0,15.33,32256.0,3.0,1,1,1,2.0,12.37,0,0,2.3533633947983073,123.9,6,4,14
11107,49.0,11.27,113497.0,3.0,1,0,1,1.0,11.52,0,0,-1.9800000000000004,97.8,8,3,4
17315,88.0,14.37,15513.0,3.0,0,0,0,2.0,12.07,0,0,2.3533633947983073,119.1,9,1,4
10081,49.0,6.5,178007.0,2.0,1,0,1,1.0,13.92,0,0,0.4199999999999999,46.7,2,3,28
7606,80.0,0.7,23640.0,3.0,1,0,1,1.0,27.19,1,0,12.19,86.0,11,4,15
9207,49.0,3.51,119558.0,3.0,0,1,1,1.0,13.23,1,0,-0.2699999999999996,65.0,10,6,9
8643,49.0,6.75,125710.0,2.0,1,0,1,1.0,13.66,0,0,0.1600000000000001,49.4,2,1,7
1908,278.0,26.0,64233.0,3.0,0,1,1,1.0,20.34,0,0,4.239999999999998,179.0,7,6,15
8077,80.0,22.37,56806.0,2.0,1,0,1,2.0,18.2,0,1,3.2,71.0,1,5,30
17906,35.0,5.2,164031.0,3.0,1,1,1,1.0,12.38,0,0,-0.1199999999999992,42.0,7,0,27
19174,35.0,7.9,168934.0,2.0,1,1,1,1.0,18.37,0,1,5.870000000000001,43.0,11,4,6
18958,35.0,6.3,58340.0,2.0,1,1,1,1.0,15.0,0,1,2.5,42.0,11,0,30
8508,49.0,10.2,116358.0,3.0,0,1,0,1.0,11.44,0,0,-2.0600000000000005,56.7,9,2,7
18861,35.0,5.3,100931.0,3.0,1,1,1,3.0,12.93,0,0,0.4299999999999997,41.0,9,3,7
19125,35.0,4.8,77046.0,2.0,1,1,1,1.0,11.43,0,0,-1.0700000000000005,42.0,9,3,1
8149,49.0,7.74,14235.0,2.0,1,0,1,1.0,16.19,0,0,2.6900000000000013,47.8,2,3,9
17891,35.0,6.4,30633.0,3.0,1,1,1,1.0,15.24,0,1,2.74,42.0,10,3,23
2086,278.0,15.0,66119.0,3.0,1,0,1,1.0,20.51,0,0,4.41,41.0,8,5,4
16864,88.0,11.11,33341.0,3.0,1,1,1,2.0,11.51,0,0,2.3533633947983073,96.6,6,6,30
17456,88.0,9.11,12754.0,3.0,0,0,0,2.0,11.1,0,0,2.3533633947983073,82.1,6,0,18
9231,49.0,7.88,167636.0,3.0,1,1,1,1.0,11.52,0,0,-1.9800000000000004,29.1,9,5,8
10337,49.0,10.1,136919.0,3.0,1,1,1,1.0,11.09,0,0,-2.41,52.9,7,5,1
7864,80.0,16.64,51103.0,3.0,0,0,1,2.0,14.49,0,0,-0.5099999999999998,278.0,9,3,3
2216,278.0,12.0,109368.0,2.0,1,0,1,1.0,25.75,0,0,9.65,79.0,1,2,15
22562,278.0,18.0,45542.0,2.0,1,0,1,1.0,27.02,0,0,10.919999999999998,68.0,12,5,16
22379,278.0,32.0,92211.0,3.0,1,1,0,1.0,19.21,0,0,3.1099999999999994,126.0,6,1,11
9221,49.0,8.18,78051.0,2.0,1,0,1,1.0,17.74,0,1,4.239999999999998,46.1,1,6,4
22221,278.0,13.41,133403.0,3.0,1,0,1,1.0,25.19,0,0,9.09,38.0,8,4,6
7097,85.0,4.07,85444.0,2.0,0,1,1,2.0,14.6,0,0,1.9000000000000004,33.0,3,0,25
14180,49.0,10.4,71276.0,3.0,1,1,1,1.0,13.2,0,0,0.6999999999999993,51.0,9,4,16
11234,85.0,1.62,7679.0,3.0,1,1,1,2.0,8.1,0,0,-4.6,20.0,6,0,8
21328,132.0,9.9,101666.0,1.0,1,0,0,1.0,24.85,0,0,8.25,9.0,12,5,18
21926,132.0,24.44,95956.0,3.0,0,0,1,3.0,19.18,0,0,2.5799999999999983,121.0,8,6,22
14147,49.0,14.27,59533.0,2.0,1,1,1,2.0,13.06,0,0,0.5600000000000005,109.3,3,1,8
22089,278.0,33.0,126794.0,2.0,1,0,1,1.0,27.0,0,0,10.9,96.0,11,2,25
18079,35.0,6.6,94462.0,3.0,1,0,0,1.0,12.94,0,0,0.4399999999999995,51.0,5,6,21
18606,35.0,5.7,159793.0,3.0,1,1,1,1.0,13.26,0,0,0.7599999999999998,43.0,5,3,7
8627,49.0,6.97,98922.0,2.0,1,0,1,1.0,14.2,0,0,0.6999999999999993,49.1,11,1,24
6983,85.0,13.28,70918.0,3.0,0,1,0,2.0,12.9,0,1,0.200000000000001,18.0,9,3,13
15005,49.0,10.94,65078.0,3.0,1,0,1,1.0,11.88,0,0,-0.6199999999999992,92.1,6,1,14
20991,132.0,10.0,60533.0,1.0,1,1,1,2.0,20.25,0,0,3.649999999999999,131.0,4,5,13
17898,35.0,5.4,142965.0,3.0,1,1,1,1.0,12.86,0,0,0.3599999999999994,42.0,7,6,21
9033,49.0,7.7,115792.0,3.0,0,1,1,1.0,11.34,0,0,-2.16,87.1,9,5,3
20491,35.0,6.3,147169.0,3.0,1,1,1,1.0,15.0,0,0,2.5,42.0,10,0,7
21067,132.0,2.14,95585.0,3.0,1,0,0,3.0,15.29,0,0,-1.3100000000000025,14.0,8,5,14
17094,88.0,10.83,12910.0,3.0,1,1,0,2.0,11.41,0,0,2.3533633947983073,95.0,6,3,21
11531,85.0,5.12,35633.0,2.0,1,1,0,1.0,12.5,0,0,-0.1999999999999993,41.0,11,1,8
6104,85.0,13.22,76240.0,3.0,0,1,0,1.0,12.9,0,0,0.200000000000001,72.0,10,0,15
21069,132.0,2.69,84153.0,3.0,0,0,1,1.0,21.74,0,1,5.139999999999997,12.0,11,4,6
10836,49.0,2.25,93215.0,3.0,0,1,1,1.0,11.8,0,0,-1.6999999999999993,116.2,9,4,4
16939,88.0,9.93,49839.0,3.0,1,1,1,2.0,11.02,0,0,2.3533633947983073,90.1,9,0,21
7311,85.0,10.5,79864.0,2.0,0,0,1,1.0,16.2,0,0,3.5,38.0,12,0,10
14766,49.0,1.54,40010.0,3.0,1,1,1,1.0,12.41,0,0,-0.0899999999999998,88.2,5,1,18
22683,278.0,13.0,99314.0,3.0,1,1,1,1.0,19.66,0,0,3.5599999999999987,41.0,8,5,3
1415,278.0,55.0,74607.0,2.0,1,1,1,1.0,25.29,0,0,9.189999999999998,238.0,10,0,29
20754,132.0,24.0,40601.0,3.0,0,1,1,1.0,15.58,0,0,-1.0200000000000014,154.0,6,5,2
19996,35.0,6.5,35535.0,2.0,1,1,1,1.0,15.48,0,1,2.9800000000000004,42.0,1,2,14
14645,49.0,6.28,29467.0,3.0,1,0,1,1.0,12.29,0,0,-0.2100000000000008,51.1,10,2,21
18059,35.0,11.3,130887.0,2.0,0,0,1,3.0,22.16,0,1,9.66,51.0,1,0,21
14969,49.0,10.02,54669.0,2.0,0,1,0,1.0,15.3,0,1,2.8000000000000007,63.2,12,1,7
10360,49.0,7.2,178531.0,2.0,1,0,1,1.0,13.48,0,0,-0.0199999999999995,53.4,3,4,8
8153,49.0,5.74,137544.0,3.0,1,0,1,1.0,11.91,0,0,-1.59,48.2,7,3,13
2410,278.0,35.0,76062.0,2.0,1,0,0,1.0,27.54,0,0,11.439999999999998,11.0,12,1,4
17908,35.0,7.1,79962.0,2.0,1,1,1,1.0,15.78,0,1,3.28,45.0,10,2,12
18712,35.0,7.1,173284.0,2.0,1,1,1,1.0,16.51,0,1,4.010000000000002,43.0,1,1,26
1661,278.0,13.0,107996.0,2.0,1,0,1,1.0,24.58,0,0,8.479999999999997,36.0,12,2,18
8525,49.0,1.65,168089.0,3.0,1,1,1,1.0,11.33,0,0,-2.17,39.8,9,3,13
18140,35.0,14.5,104629.0,2.0,1,0,1,1.0,15.26,0,0,2.76,95.0,11,0,6
2517,278.0,33.0,122659.0,3.0,0,1,0,1.0,21.01,0,0,4.91,287.0,9,5,5
17453,88.0,1.95,20120.0,3.0,1,0,0,2.0,15.15,0,0,2.3533633947983073,12.9,11,3,15
1808,278.0,21.0,88899.0,3.0,1,1,1,1.0,20.4,0,0,4.299999999999997,71.0,5,4,10
14277,49.0,7.5,15901.0,2.0,1,0,1,1.0,13.71,0,0,1.2100000000000009,54.7,3,3,12
13946,49.0,8.6,34016.0,2.0,1,0,1,1.0,14.29,0,0,1.7899999999999991,47.7,1,4,29
8197,49.0,3.7,117608.0,3.0,1,0,1,1.0,11.43,0,0,-2.0700000000000003,47.4,9,0,12
21836,132.0,12.9,25176.0,3.0,1,1,1,1.0,23.51,0,0,6.91,47.0,9,4,22
