id,y,power(kW),quantity(kWh),odometer,consumption(kWh/100km),ecr_deviation,month,weekday,day,tire_type,city,motor_way,country_roads,driving_style,A/C,park_heating
1225,-0.7651245551601423,0.0,-0.11724137931034478,-0.2035039006617383,-0.2939130434782611,-0.638395597755528,-0.16666666666666666,-0.3333333333333333,0.9333333333333333,3.0,0,1,0,2.0,0,0
1227,-0.10676156583629892,5.897435897435898,1.7643678160919543,0.2508615282701076,5.403478260869565,6.393714493987595,1.0,0.6666666666666666,0.2,2.0,1,1,0,2.0,0,0
1231,0.07117437722419928,0.07692307692307693,-0.20689655172413782,0.22382821584366344,-0.2939130434782611,0.0,-0.5,0.0,-0.8,2.0,0,1,1,2.0,1,1
1242,0.4626334519572953,0.0,-0.07356321839080447,-0.21310227697164885,0.07130434782608698,-0.15674422160873847,-0.16666666666666666,0.3333333333333333,0.6,3.0,0,1,0,2.0,0,0
1244,-1.0320284697508897,1.205128205128205,-0.48275862068965514,0.37314568813028987,0.5930434782608696,-0.3631662399573629,0.6666666666666666,0.6666666666666666,-0.9333333333333333,3.0,1,1,0,2.0,0,0
1250,1.779359430604982,5.897435897435898,3.4137931034482762,0.3749779772937089,2.68,2.8019713747215382,0.0,0.3333333333333333,-0.8,3.0,1,1,0,2.0,0,0
1252,1.0800711743772242,0.07692307692307693,0.745977011494253,-0.8359960253419686,-0.2417391304347827,0.0,0.0,-0.6666666666666666,-0.7333333333333333,3.0,1,1,1,2.0,0,0
1257,-0.8540925266903914,5.897435897435898,2.427586206896552,0.11428551293525677,2.5895652173913044,2.6827053196756663,0.0,0.6666666666666666,0.26666666666666666,3.0,1,1,0,2.0,0,0
1259,0.23131672597864766,0.07692307692307693,-0.4942528735632183,-0.9510355957406325,0.17565217391304344,0.0,-0.8333333333333334,-0.6666666666666666,-0.06666666666666667,2.0,0,1,1,2.0,1,0
1262,0.19572953736654802,0.07692307692307693,0.02298850574712656,-0.8462145610610363,0.36695652173913035,0.0,-0.5,-1.0,-0.3333333333333333,2.0,0,1,1,2.0,1,0
1267,0.8505338078291814,0.07692307692307693,0.5367816091954023,-0.8933889597530638,-0.2660869565217393,0.0,-0.5,-0.6666666666666666,-0.2,3.0,1,1,0,2.0,0,0
1268,0.01779359430604982,0.07692307692307693,-0.13793103448275856,-0.9211410933128493,0.17565217391304344,0.0,-0.6666666666666666,0.6666666666666666,-0.9333333333333333,2.0,0,1,0,2.0,1,0
