manufacturer,model,year,version,power(kW),fuel_date,odometer,trip_distance(km),quantity(kWh),fuel_type,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation,fuel_note
Volkswagen,Golf,2014,e-Golf,85,26.04.2019,,2.0,0.2,Electricity,Winter tires,1,0,0,Moderate,11.4,0,0,18.0,-1.299999999999999,
Volkswagen,Golf,2014,e-Golf,85,25.04.2019,,1.0,0.2,Electricity,Winter tires,1,0,0,Moderate,18.1,0,0,8.0,5.400000000000002,
Volkswagen,Golf,2014,e-Golf,85,25.04.2019,,2.0,0.3,Electricity,Winter tires,1,0,0,Moderate,15.0,0,0,7.0,2.3000000000000007,
Volkswagen,Golf,2014,e-Golf,85,25.04.2019,,3.0,0.4,Electricity,Winter tires,1,0,0,Moderate,14.7,0,0,16.0,2.0,
Volkswagen,Golf,2014,e-Golf,85,25.04.2019,,2.0,0.2,Electricity,Winter tires,1,0,0,Moderate,10.4,0,0,19.0,-2.299999999999999,
Volkswagen,Golf,2014,e-Golf,85,24.04.2019,,5.0,0.6,Electricity,Winter tires,1,0,0,Moderate,12.8,0,0,26.0,0.10000000000000142,
Volkswagen,Golf,2014,e-Golf,85,24.04.2019,,5.0,0.5,Electricity,Winter tires,1,0,0,Moderate,9.2,0,0,21.0,-3.5,
Volkswagen,Golf,2014,e-Golf,85,24.04.2019,,3.0,0.5,Electricity,Winter tires,1,0,0,Moderate,15.4,0,0,16.0,2.700000000000001,
Volkswagen,Golf,2014,e-Golf,85,24.04.2019,,2.0,0.2,Electricity,Winter tires,1,0,0,Moderate,11.3,0,0,21.0,-1.3999999999999986,
Volkswagen,Golf,2014,e-Golf,85,23.04.2019,90739,20.0,3.3,Electricity,Winter tires,1,1,1,Moderate,16.5,0,0,53.0,3.8000000000000007,
Volkswagen,Golf,2014,e-Golf,85,23.04.2019,,20.0,1.3,Electricity,Winter tires,1,1,1,Moderate,6.7,0,0,36.0,-5.999999999999999,
Volkswagen,Golf,2014,e-Golf,85,21.04.2019,,15.0,1.7,Electricity,Winter tires,1,0,0,Moderate,11.2,0,0,26.0,-1.5,
Volkswagen,Golf,2014,e-Golf,85,18.04.2019,,23.0,1.8,Electricity,Winter tires,1,0,1,Moderate,7.8,0,0,26.0,-4.8999999999999995,
Volkswagen,Golf,2014,e-Golf,85,18.04.2019,,20.0,3.3,Electricity,Winter tires,1,1,1,Moderate,16.7,0,0,55.0,4.0,
Volkswagen,Golf,2014,e-Golf,85,17.04.2019,,4.0,0.5,Electricity,Winter tires,1,0,0,Moderate,12.6,0,0,13.0,-0.09999999999999964,
Volkswagen,Golf,2014,e-Golf,85,17.04.2019,,2.0,0.3,Electricity,Winter tires,1,0,0,Moderate,14.4,0,0,16.0,1.700000000000001,
Volkswagen,Golf,2014,e-Golf,85,16.04.2019,,20.0,1.4,Electricity,Winter tires,1,1,1,Moderate,7.1,0,0,46.0,-5.6,
Volkswagen,Golf,2014,e-Golf,85,16.04.2019,,20.0,3.4,Electricity,Winter tires,1,1,1,Moderate,17.2,0,0,53.0,4.5,
Volkswagen,Golf,2014,e-Golf,85,13.04.2019,,10.0,1.5,Electricity,Winter tires,1,0,0,Moderate,14.8,0,0,25.0,2.1000000000000014,
Volkswagen,Golf,2014,e-Golf,85,12.04.2019,90595,25.0,3.3,Electricity,Winter tires,1,0,1,Moderate,13.0,0,0,16.0,0.3000000000000007,
Volkswagen,Golf,2014,e-Golf,85,12.04.2019,,10.0,1.3,Electricity,Winter tires,1,0,0,Moderate,12.5,0,0,23.0,-0.1999999999999993,
Volkswagen,Golf,2014,e-Golf,85,10.04.2019,,13.0,1.7,Electricity,Winter tires,1,0,0,Moderate,13.1,0,0,19.0,0.40000000000000036,
Volkswagen,Golf,2014,e-Golf,85,09.04.2019,,3.0,0.4,Electricity,Winter tires,1,0,0,Moderate,14.6,0,0,18.0,1.9000000000000004,
Volkswagen,Golf,2014,e-Golf,85,09.04.2019,,9.0,1.2,Electricity,Winter tires,1,0,0,Moderate,12.9,0,0,21.0,0.20000000000000107,
Volkswagen,Golf,2014,e-Golf,85,08.04.2019,,8.0,0.9,Electricity,Winter tires,1,0,0,Moderate,10.8,0,0,32.0,-1.8999999999999986,
Volkswagen,Golf,2014,e-Golf,85,08.04.2019,,10.0,1.1,Electricity,Winter tires,1,0,0,Moderate,10.6,0,0,25.0,-2.0999999999999996,
Volkswagen,Golf,2014,e-Golf,85,08.04.2019,,1.0,0.1,Electricity,Winter tires,1,0,0,Moderate,8.6,0,0,15.0,-4.1,
Volkswagen,Golf,2014,e-Golf,85,07.04.2019,,2.0,0.3,Electricity,Winter tires,1,0,0,Moderate,13.3,0,0,23.0,0.6000000000000014,
Volkswagen,Golf,2014,e-Golf,85,07.04.2019,,3.0,0.4,Electricity,Winter tires,1,0,0,Moderate,11.8,0,0,24.0,-0.8999999999999986,
Volkswagen,Golf,2014,e-Golf,85,07.04.2019,,4.0,0.4,Electricity,Winter tires,1,0,0,Moderate,10.7,0,0,21.0,-2.0,
Volkswagen,Golf,2014,e-Golf,85,06.04.2019,90439,73.0,9.1,Electricity,Winter tires,1,0,1,Moderate,12.5,0,0,43.0,-0.1999999999999993,
Volkswagen,Golf,2014,e-Golf,85,06.04.2019,,78.0,10.0,Electricity,Winter tires,1,0,1,Moderate,12.8,0,0,53.0,0.10000000000000142,
Volkswagen,Golf,2014,e-Golf,85,05.04.2019,,3.0,0.4,Electricity,Winter tires,1,0,0,Moderate,13.7,0,0,27.0,1.0,
Volkswagen,Golf,2014,e-Golf,85,05.04.2019,,8.0,1.1,Electricity,Winter tires,1,0,0,Moderate,13.2,0,0,23.0,0.5,
Volkswagen,Golf,2014,e-Golf,85,05.04.2019,,3.0,0.5,Electricity,Winter tires,1,0,0,Moderate,15.3,0,0,16.0,2.6000000000000014,
Volkswagen,Golf,2014,e-Golf,85,05.04.2019,,1.0,0.1,Electricity,Winter tires,1,0,0,Moderate,12.3,0,0,12.0,-0.3999999999999986,
Volkswagen,Golf,2014,e-Golf,85,04.04.2019,,1.0,0.2,Electricity,Winter tires,1,0,0,Moderate,19.1,0,0,21.0,6.400000000000002,
Volkswagen,Golf,2014,e-Golf,85,04.04.2019,,1.0,0.1,Electricity,Winter tires,1,0,0,Moderate,12.4,0,0,14.0,-0.29999999999999893,
Volkswagen,Golf,2014,e-Golf,85,04.04.2019,,1.0,0.2,Electricity,Winter tires,1,0,0,Moderate,18.8,0,0,17.0,6.100000000000001,
Volkswagen,Golf,2014,e-Golf,85,04.04.2019,,2.0,0.2,Electricity,Winter tires,1,0,0,Moderate,12.2,0,0,21.0,-0.5,
Volkswagen,Golf,2014,e-Golf,85,03.04.2019,,5.0,0.7,Electricity,Winter tires,1,0,0,Moderate,13.2,0,0,18.0,0.5,
Volkswagen,Golf,2014,e-Golf,85,02.04.2019,,4.0,0.5,Electricity,Winter tires,1,0,0,Moderate,13.2,0,0,17.0,0.5,
Volkswagen,Golf,2014,e-Golf,85,01.04.2019,,22.0,1.7,Electricity,Winter tires,1,0,1,Moderate,7.9,0,0,35.0,-4.799999999999999,
Volkswagen,Golf,2014,e-Golf,85,01.04.2019,,20.0,3.6,Electricity,Winter tires,1,1,1,Moderate,18.2,0,0,30.0,5.5,
